text,sentiment
"positif : - atmosfir dengan kursi dan meja dengan kayu berkualitas negatif : - menu makanan banyak yang tidak tersedia - harga tidak nilai untuk uang - pelayanan kurang memuaskan - nasi liwet yang tidak standar , order 2 kuali yang satu asin standar , yang satu asin banget",negative
"aksesoris bawaan nya hanya charger aj dan belum ada buku panduan bus indonesia nya , kurang membantu",negative
"vila di rumah stroberi pilihan yang tepat untuk liburan dan berkumpul dengan terluargab atau pun teman kantor . terdapat kolam renang di dalam villa untuk bersantai , omelet rumah stroberi pun lumayan enak untuk sarapan pagi . kita juga bisa memetik sendiri stroberi yang akan dibeli , benar-benar wisata keluarga yang menyenangkan .",positive
"memasuki resto sagoo kita disuguhi interior antik , pernak pernik jadul mengingatkan kita akan barang barang lama di dapur zaman dulu . makanan yang ditawarkan juga khas peranakan zaman dulu , harga , dan rasa sebanding biasa-biasa saja alias standar tidak ada yang istimewa , penampilan ruang dan penyajian juga sangat biasa .",negative
akhirnya ketua bek ui terbukti pengecut bek ui terbang ke asmat namun si zaadit malah tidak ikut . nama nya juga hanya jago bicara,negative
"bagaimana minimal . ini sudah jam 23 lebih lh waktu makassar , internet belum ada juga . bayar mahal internet jelek ini",negative
tempat nya seperti rumah biasa namun sangat nyaman dan udara nya sangat sejuk . terima kasih banget pelayanan nya dari pak rudi yang sangat hospitality . wine cukup lengkap di sini ditambah suasana nya yang sepi dan dingin mendukung untuk mewine . di burgundy terdapat ruang vip untuk keluarga dengan dilengkapi cerobong asap . direkomendasikan buat anda .,positive
tolong pngmbalian dana dengan tidak psanan order dilakukan tanggal 28 okt 15 via mandiri klik pak sebesar 210.000 . terima kasih .,neutral
"polres majalengka , kapolsek kadipaten kompol drs edy budi peamono silaturahmi dengan teten heri , tokoh ormas fpi warga desa karangsambung .",neutral
secara umum tidak ada yang istimewa dengan masakan dan citarasa restoran ini yang lebih dibandingkan dengan restoran lain adalah piring yang digunakan menggunakan daun pisang serta lokasi restoran yang sangat strategis mudah ditemukan di bandung di depan pusdai bandung jalan . wr supratman,positive
selamat pagi . wah kecewa berat masa indihome internet tidak kocek lagi . saya itu bayar mahal . jangan kecewakan kami sebagai pelanggan,negative
"kelompok-kelompok yang lebih kanan , dalam konteks agama dan konservatisme , membentuk kubu di belakang prabowo , sementara kelompok-kelompok yang lebih nasionalis terbentuk di kubu jokowi , papar tobias .",neutral
setahu saya jam resto bri dmulai pukul 13 sampai dengan 14 wib . tetapi tetap buka trx bila teller dan cor nya minimal 2 .,neutral
steak yang dihidangkan dari sisi ukuran dan kenikmatan berasa langsung ditambah saus steak nya yang kurang kental sesuai dengan harga,positive
"saya sarankan ke teman-teman , daripada tim pun pelayanan pelanggan lewat 185 / 186 , prefer ke sini saja lebih cepat .",neutral
"kelebihan restoran ini adalah pada gaya penyajian nya yang kita dikembalikan ke masa dahulu di mana masih menggunakan gelas kaleng hijau motif batik hingga piring kaleng , kue batok dan beberapa jajanan khas tempo dulu lainnya kalau soal rasa masakan , enak , biarpun tidak seenak beberapa restoran sunda yang saya pernah rasakan lainnya hal lainnya , restoran ini mudah ditemui .",positive
begini gaya sby saat tunggu kelahiran cucu nya gaya sby presiden ke-6 republik indonesia saat menunggui kelahiran .,neutral
"kami mengagendakan salah satu tempat yang wajib kami ku njungai untuk makan malam adalah the valley yang berada di kawasan dago . hal yang istimewa adalah lokasi nya . dari restoran ini kami bisa menikmati pemandangan indah kota bandung di waktu malam . sayang nya , saat kami sudah duduk di luar ruangan yang langsung menghadap kota bandung tiba-tiba hujan dan air tampias , maka kami terpaksa pindah .",positive
"nasi liwet di sini mantap . tempe mendoan nya juga enak , sayang nya tempat nya yang berada di bukit dengan countur tanah menurun cukup menyulitkan bagi yang berusia lanjut atau bagi ibu hamil serta balita . namun demikian semua itu terbayar oleh nikmat nya makanan yang disajikan .",positive
"kalau mau merasakan roti zaman dahulu , ini salah satu tempat nya . buka nya hanya sampai sore , jadi kalau pulang kantor kadang tidak keburu ke sini",positive
"rasa yang ditawarkan tidak wah , tapi cocok di lidah , harga cukup terjangkau . cuma 2x ke sini dengan makan menu yang sama rasanya berbeda . walaupun sama-sama enak tapi yang pertama lebih enak . semoga teknis nya diperbaiki lagi . servis nya mantap",positive
beredar rumor dimasyarakat dan ogah nya partai merapat ke demokrat karena sekjen demokrat ikut tambahan meikarta,neutral
"semenjak pemerintah sekarang china semakin kurang ajar , usir china tionghua dari negara kita , merendahkan pribumi , di jakarta saja mereka kurang ajar . usir china , pribumi harus bersatu ?",negative
"heroik kata nya . tetapi kabur tidak pulang-pulang , terus asik merengek minta dihilangkan tuduhan-tuduhan ke dia . duh , apa sudah kehabisan idola sampai yang pengecut begitu pun dipuja-puja .",negative
hanya mengatasi masalah kayak gini saja anies sandi tidak becus . ke mana saja pasukan kebersihan yang begitu banyak jumlah nya ?,negative
saya pesan iga bakar dan sup iga . iga bakar saya pesan dengan tingkat kepedasan level 4 tapi rasanya tidak sepedas yang dibayangkan . rasa iga nya juga biasa saja . untuk sup nya rasa vetsin nya terasa sekali . untuk menu utama iga saya rasa tempat ini masih belum menemukan serengit point nya .,negative
orang papua memang biadab lebih baik di bom saja . keberadaan nya bikin kacau dan susah orang saja .,negative
"baso ceker braga menu wajib untuk dicoba . buka malam hari , harga terjangkau . sangat cocok untuk menemani malam menikmati jalan braga .",positive
"mungkin semuanya gara-gara reda dipo saya jadi bisa makan ikan . ketakutan akan bau amis dan eneng saat makan ikan tidak ada pas makan ikan di sini . menu wajib kalau makan di sini bawal goreng bakar , capcay yapuy dan sambal tyson tentunya . masih tidak suka ikan ? jangan bilang tidak suka makan ikan deh kalau belum mencoba makan di sini !",positive
"wah berarti ini keluarga rusak ya . sudah rumah tangga hancur , ahok dan verro sama sama penjahat .",negative
"yang menemukan telepon genggam xiaomi 4x hitam sepanjang jalan prambanan piyungan - melebur deso melikan lagi wae , pc aku tur terima kasih",neutral
"saya bersama keluarga baru saja menikmati pengalaman kuliner yang menyenangkan di rm sari sunda di jalan . setiabudhi , bandung . tapi , karena tidak ada hubungan untuk rm sari sunda di jalan . setiabudhi , maka saya tuliskan di sini . jadi , maaf jika rekan-rekan pembaca ada yang bingung . beberapa hal yang saya suka dari restoran ini adalah bahwa pelayanan restoran ini terbilang cepat .",positive
"ustad felix apa tidak malu , maka dari itu jangan kepedean kalau jadi orang , tahu diri kenapa tad ?!",negative
"untung petunjuk jalan selalu ada , soal nya agak jauh dan terpencil letak nya , but kalau sudah sampai dan makan wagyu atau hitam angus nya . buih . kamu harus dicoba masih kentang nya . oke punya . mash potato yang terenak yang pernah gua makan , agak sedikit kasar , plus ditambahkan keju sepertinya . mantap . rekomend banget buat ajak keluarga atau orang yang anda sayangi .",positive
"perusahaan / online shop di bekasi yang butuh film tarif / ongkir jne , mention kami ya .",neutral
"menu nya beragam . waktu itu saya mencoba beli pizza nya yang besar . ukuran pizza nya panjang dan tipis , maka dari itu pizza nya saya bilang crunchy",positive
"sesuai dengan nama nya mi awie , kedai makan ini menyediakan menu mi dengan olahan daging babi . selain mi masih ada pilihan lainnya seperti nasi goreng babi , capjay goreng , bakso , pangsit dan lainnya . kami mencoba menu mi babi casau special , rasanya . enak banget !",positive
"tempat nongkrong di area dekat riau , tempat nya nyaman banget dengan menu makanan yang sangat bervariasi , mulai dari japanese , masakan jawa dan makanan barat , dessert nya oke banget . waktu aku ke sini coba triple creeme bulle . pilihan tempat duduk smoking atau tidak merokok disesuaikan dengan kemauan kita , lalu buat ngumpul-ngumpul dan foto-foto bareng teman-teman . jadi . direkomendasikan banget .",positive
"wakil gubernur dki jakarta , sandiaga uno meluapkan nya kekecewan nya atas .",neutral
"simcard indosat inaktiv gara-gara lupa isi pulsa dan kabar nya aktif jika pinda ke pasca bayar , ribet banget",negative
"sistem pelayanan di cost telah berubah menjadi sistem mandiri sel - pelayanan . harga makanan juga mengalamai kenaikan dengan porsi yang sama besar . walau harga tetap oke dan tidak dikategorikan mahal , namun kepuasan secra rata-rata yang saya terima menurun dibanding sebelum sistem berubah .",positive
"terletak di paskal hyper square dekat stasiun bandung , makanan pasar ini akan semakin ramai pengunjung saat malam hari dan akhir pekan . pilihan makan nya cukup lengkap . harga nya pun terjangkau . terkadang , ada live musik juga , sehingga menambah keistimewaan tempat ini dibanding makanan pasar lainnya .",positive
sampah lo dit malu - maluin mahasiswa saja jawaban lo sistematika media aja lo enggak paham malah nelan mentah mentah,negative
di sini tempat khusus makan steak . tidak bisa buat yang veget . tempat nya sih nyaman buat lama-lama alias nongkrong hehe . tempat ini cocok buat yang senang makan daging .,positive
sudah berapa tahun jadi presiden kenapa baru sekarang mau mengondisikan turun pencitraan terus maklumlah sudah dekat pilpres,negative
"datang nya jangan kemaleman pasti sudah habis , sebelum warung nya di buka saja sudah pada mengantre kebayang kan enak nya kayak apa , enak murah",positive
paket yang 8 gb . astaga ini sudah bilang dari kapan tahu ditanyakan lagi lo .,negative
"ibu macam apa yang mudah nya teriak kamu pembohong , kamu pembangkang , mungkin memang salah orang tua yang tidak becus mendidik anak .",negative
lgbt itu di musnahkan dari negeri ini karena lgbt itu iblis dan buang kelaut untuk santapan ikan hiu,negative
"saya mau komplain , kenapa dikirim warna pink , kemarin dibilang yang white nya ada :",negative
"mengapa poor ? dulu waktu saya makan di sana , interior belum bagus , parkir juga susah , rasa makanan semua manis termasuk sayur asem nya .",negative
kafe ini sudah lama . tapi tetap jadi salah satu tempat yang disukai . pemandangan nya bagus . udara nya segar . makanan nya enak . steak nya semua enak . cocok di lidah . tom yam nya juga enak . di sini berlama lama sambil mengobrol dengan teman atau keluarga sangat nyaman .,positive
"lumayanlah kalau pengen nyobain makan dengan sensasi yang berbeda pakai alas daun begitu , rasanya ya begitu saja , kita pesan terus goreng , tapi bagus nya di sini itu dikasih kuah gratis , kuah rendang di restoran sunda wow sekali",neutral
"jika sby menemukan permasalahan sebelum dia menjabat , amir syamsuddin mengakui itu akan diselesaikan .",neutral
"produksi lagi dong indomi goreng sate . dicari-cari sudah tidak ada karena , rasanya enak beda dngan rasa sate merk lain",positive
"tidak dong . aku pilih sby , eh pilih prabowo maksude . dan yang akan datang aku pilih yang selain jokowi seperti biasanya yang selain dari partai banteng moncong tepung . grinningfacewithsmilingeyes",negative
"memang banyak bacot sih , omongan doang gede bocah , kalau memang lu simpatik ke suku asmat , suruh mahasiswa dokter terbaik mu datang untuk ke papua , biar kalian tahu rasanya nyamuk malaria itu seperti apa",negative
"pelayanan nya ramah banget dari waiters nya , terutama pelayanan dari mas andri untuk rekomendasi wine nya . pemandangan nya sudah pasti bagus . harga nya setimpal . tempat nya nyaman , nyaman banget , pokok nya direkomendasikan banget the 18th restaurant and lounge",positive
"saudara-saudara yang ingkar janji , yang suka bohong , itu adalah para ku rawa saudara-saudara sekalian . tidak boleh kritik , harus santun . boleh bohong asal santun , boleh mencuri asal santun .",neutral
"tempat ini memang pas banget untuk yang butuh kenyamanan dan privacy , karena di resto ini memang menyediakan beberapa room khusus , setiap kali ke dakken saya selalu reserve ruangan khusus karena biar bebas saja ngobrol dan ketawa-ketawa nya , jadi tidak akan ganggu orang sekitar nya , sudah begitu bisa bangga pada diri sendiri - bangga pada diri sendiri tanpa malu ada orang lain yang melihat , poko nya benar-benar ruangan milik kita deh , hehehe .",positive
"beberapa kali mengunjungi mal ini , kesan nya mal ini membingungkan dan mahal . petunjuk di dalam mal juga kurang , dan jalur nya terlalu banyak . barang-barang bermerek bisa ditemukan di sini , dengan harga yang sesuai dengan brand nya . untuk kuliner nya juga termasuk mahal , dan variasi nya kurang banyak . tapi bolehlah kalau cuma untuk berjalan-jalan .",negative
"saya tidak bisa akses atau lihat transaksi yang masuk di akun tokopedia saya , tapi kalau dari akun lain yang terkoneksi , bisa .",neutral
"jangan lewatkan siaran ulang dengan tema setya novanto : drama hukum 2017 . selasa 2 januari , pkl 19.30 wib hanya di tvone amp ; streaming tvone connect",neutral
"lokasi yang strategis tidak menjamin kualitas dari restoran ini . harga mahal yang sama sekali tidak sesuai dengan kualitas makanan yang disediakan , tidak paham bagaimana manajemen ini bekerja membiarkan juru masak yang tidak kompeten dalam memasak dan menjaga standar makanan yang disediakan . pelayan tidak cepat tanggap menangani komplain dan terkesan abal-abal . pelayan tidak menanyakan tingkat kematangan daging steak yang . lanjutan",negative
aku jadi berpikir mungkin dia tokoh utama perpecahan yang terjadi selama ini . menjadikan orang lain sebagai kambing hitam aku bosan dengan orang orang munafik,negative
saya kan beli kartu perdana yang sudah ada kuota di gerai pulsa telkomsel,neutral
"cuma di negara indonesia tercinta yang rakyat nya berani mencibir presiden nya dengan seenak jidat , dan tidak mengotak kalau bacot . nanti giliran diusut comment nya dan di bawa ke jalur hukum baru deh nangis-nangis . saya suka jijik sama manusia seperti itu .",negative
"pak sby , ternyata yang bapak lakukan selama 10 tahun dengan berhutang itu bertentangan dengan semangat trisakti .",negative
"untuk giggle box istana plaza , pada awal nya , kami sangat suka dengan tempat nya yang sangat menarik dan makanan yang enak , dan sempat merekomendasikan ke teman , tetapi setelah kunjungan yang ke 7 , tepat nya tanggal 13.08.13 pukul . 19.00 - / kami pesan grilled chicken dan chicken brisket schnitze , menu pertama sangat enak , tetapi ketika kami hendak makan potongan pertama menu kedua itu sangat tidak layak untuk dimakan .",negative
"mengakhiri masa kampanye pilgub jatim 2018 , dua paslon , khofifah - emil dan gus ipul - puti , beradu debat di putaran pamungkas .",neutral
"restoran sapu lidi merupakan salah satu restoran favorit keluarga kami di bandung . menikmati makan siang di restoran ini , tidak hanya bisa mengenyangkan perut namun kita juga bisa menikmati suasana di sekitar restoran yang asri dan sejuk .",positive
"kebanyakan restoran sunda di bandung memang memiiki kualitas makanan yang memuaskan , tapi di raja sunda ini pelayanan nya juga cepat tidak pakai lama . walaupun saat kami mengunjungi untuk makan malam menjelang waktu tutup restoran tapi pelayanan tetap ramah dan profesional . makanan cepat tersaji dan tentunya enak apalagi saat perut sedang lapar .",positive
"2 minggu lalu saya berkunjung ke bandung untuk urusan pekerjaan , malam hari nya saya dan teman ingin cari kuliner bandung yang tidak biasa . akhirnya setelah sekitar 1 jam cari makan yang unik , kami dapat rekomendasi tempat pandan wangi . tempat nya lumayan banyak nyamuk karena saya makan dimalam hari , tapi setelah makan nasi pakai terong raos nya yang jadi menu andalan .",positive
"tempat boleh terletak di gang area perumahan yang dapat diakses dari jalanan sebelah istana plaza keren nya disebut ip , tapi makanan nya jangan ditanya . makanan yang dijual tidak terlalu beraneka ragam , ada nasi bakmoy yang sangat famous , ada juga nasi lengko yang patut dicoba .",positive
"letak nya persis di depan universitas nhi bandung di jalan . setiabudi , karenanya warung surabi ini disebut warung surabi enhaii . begitu masuk kita akan disambut oleh suara orang menyanyi karena di warung setiabudi nama asli warung surabi enhaii ini ada musik live - nya . bila kita ingin makan di sini , terlebih dahulu kita harus mengisi formulir makanan minuman setelah itu baru memberikan formulir .",neutral
"shalom ! ada yang sudah pernah bertemu muhammad atu allah swt dalam mimpi ? kalau kristian bertemu jesus sudah ada ya saya sendiri . ateis , buddha , hindu , bahkan islam semua pernah dijamah jesus bila buka hati . di youtube banyak . tapi saya tidak pernah dengar ada manusia dijamah muhammad atau allah . banyak orang itu mualaf karena mau kawin atau poligami . tapi mau murtad takut .",negative
"menu makanan di sini menurut saya cukup beragam , banyak pilihan sayur dan daging . untuk soal rasa sih biasa saja , tidak ada yang spesial . saya ke sini waktu bulan puasa , makanan nya seperti yang kurang segar . untuk harga ya lumayan murah karena ini kan ada nya di mal .",positive
"calon pemimpin papua tidak ada yang benar , bahkan sampai ada yang ngancem bakal membunuh orang yang tidak mau dukung dia .",negative
"warpas adalah singkatan dari warung pasta . menu nya tidak hanya pasta tetapi juga beberapa camilan seperti calamari . pizza nya pun beragam jenis , ada yang asin dan manis",positive
"menu dan harga yang ditawarkan sama saja dengan sapu lidi , cuma tempat nya lebih luas . kebetulan kami hanya memesan nasi goreng , sop buntut , cappucino dan jus stroberi . semuanya enak . :",positive
belajar dari kasus deddi mizwar demiz dan ridwan kamil emil yang terancam gagal ke pilgub jabar,neutral
jokowi sudah putus asa maka dari itu mau jadi boneka nya mega terus .,negative
"momen tak terlupakan gus dur , ditertawai megawati usai buka amplop salam tempel",neutral
jika anda habis berjalan kaki dari cikapundung anda bisa mampir ke kafe ini tempat nya percis di samping jalan braga . bagi anda yang membawa kendaraan roda 4 akan sangat sulit mencari parkir di jam-jam tertentu . menu yang ditawarkan di tempat ini adalah menu steak masakan eropa . keistimewaan di kafe ini adalah menu steak dan olahan yang berbahan dasar daging .,positive
"kayak gini , seorang professor ? mending dipergi saja gelar professor nya .",negative
. pokok nya kurang kurang afdol kalau ke lembang atau ke bandung tidak mampir ke sini . 4 humas naik buat kampung daun .,positive
"variasi makanan banyak , ala rumahan khas sunda , rasa lumayan enak . ada jengkol , ada kue balok juga di sini",positive
"mengutip dari pak ridwan kamil , tolong pak dihilangkan foto nya karena kalimat nya lebih saya perlukan .",neutral
makanan nya enak dan variasi makanan lumayan banyak . buka sampai malam dan cocok untuk yang cari makanan di malam hari,positive
traveloka dulu liburan kemudian wkwkwkwk dah seperti bintang iklan banget enggak seh kita :,neutral
"makanan penutup yang disajikan di sini luar biasa enak-enak banget , harga sangat murah dan terjangkau , pelayanan cepat dan sangat instagramable cocok buat foto-foto",positive
"tidak usah ragu lagi internetan pakai smartfren , sudah 4 tidak , sepuas nya lagi . aku aja pakai .",positive
"akhir tahun lalu saya dan keluarga berjalan ke daerah lembang dan tidak sengaja mampir makan di resto ini . suasana nya nyaman , pelayanan juga ramah dan berlebihan ala kami puas . makanan yang di sajikan standar seperti makanan di restoran pada umum nya , tetapi yang membuat berbeda adalah sambal stroberi yang yummy dan bikin ketagihan . di sana selain bisa makan kita juga bisa sambil memetik . lanjutan",positive
"pilgub jabar 2018 , ridwan kamil bakal kebanjiran suara generasi milenial jawa barat 2018",neutral
"jenis makanan variatif banget dan tidak membosankan , yang paling menarik dessert nya , banyak jenis dan tampilan nya juga menarik sekali",positive
"naik kereta jayabaya malang - jakarta berhenti di gubeng , tiket 35 ribu plus asuransi 6 ribu via traveloka",neutral
"sudah semiggu ini pdam di daerah kami tidak mengalir , apa stok air pdam habis . tanggung jawab dong",negative
"kebetulan saat menginap di sini kami kedatangan tamu . malas keluar lagi , akir nya ke resto sini masih buka sampai jam 10 malam dan pesan kopi nya pun enak",positive
jadi imam untuk pencitraan percuma . apalagi untuk publikasi . maaf banget . muak gua,negative
"daging kambing muda yang sangat empuk , harga yang pas dikantong , namun untuk tempat memang agak kurang nyaman tapi terbalaskan karena daging kambing nya yang enak",positive
"lokasi strategis di jalan sumatera bandung . tempat nya nyaman terutama sofa di lantai 2 . paella nya enak , sangat pas dimakan dengan minum bir dingin . appetiser nya juga enak-enak .",positive
normalkan tarif seperti semula dan poin juga performa seperti semula . terima kasih,neutral
"untuk ukuran lokasi , tempat cukup menyelamatkan saat anda berwisata ke lembang . banyak space tempat duduk , jadi jangan khawatir musim liburan , akan ada tempat duduk untuk anda . dari kebersihan memang kurang , hanya saja menu bakar-bakar nya top . bumbu nya terasa sekali . nila bakar nya enak . teh di warung makan ini enak . bukan sembarang teh di warung-warung .",positive
teman-teman mari bergabung di bandara eltari kampung untuk mengusir ini manusia biadab dong dari tanah flobamora . jangan hanya habis di aduh dan kasihan saja .,negative
"saran aku jangan beli makan di rumah makan jasa baru selain harga mahal , pelayanan tidak sesuai dengan harga makanan nya .",negative
"saat menteri susi diserang jusuf kalla dan luhut , gus mus tampil membela",neutral
"adik kandung megawati , rachmawati soekarnoputri menolak tuduhan kepolisian yang menyebut mereka melakukan permufakatan makar untuk menggulingkan pemerintahan presiden joko widodo .",neutral
mohon ulama lurus dan k212 mmbri hujjah partai apa yang harus diwlh agar suara islam tidak pecah-pecah,neutral
toloong dengan sangat ya . saya benar benar marah melihat indosat kayak gini,negative
sugar daddy kalau pesan via traveloka langsung cari hotel dari harga tertinggi bukan terendah .,neutral
"jadi . saya lapor dan penasaran png makan di sini . suasana nya oke , adem , meja dan kursi nya mengingatkan meja kursi waktu sampai dengan . pertama pesan berjalan mulus , suara mas-mas nya kecil sekali ampun deh tidak jelas bicara apa blubup blubup begitu haha saya memesan mi ayam 2baso ekstra , pacar saya memesan bakso urat soun . tidak lama datang pesanan pacar saya dan ternyata tidak sesuai ekspektasi .",negative
"sudah beberapa kali pergi ke sini , tempat nya sangat romantis terutama saat malam hari , ada saung saung dan kalau ada perayaan tempat ini dihias dan didekorasi . suasana dan makanan khas sunda . ada air terjun buatan . cocok untuk pergi bersama pasangan dan keluarga . harga cukup mahal , rasa makanan biasa , suasana luar biasa .",positive
"aku agak kecewa dengan lagu nya melody echo chamber yang baru . hmm aliran nya berubah dari pyschedelic kayak ke shoegazing , terus juga rumor dia dekat sama pria baru itu semenjak putus sama kevin parker tame impala itu .",negative
"tempat nya cukup unik , rasa makanan standar , menu yang ditawarkan juga biasa , hanya saja yang menarik tempat dan keunikan nya , cara memanggil pelayan nya dengan memukul kentongan , . aku pas ke sana pada malam hari , ditambah hujan , udara nya cukup dingin menusuk tulang , sempat menunggu kira-kira 15 menit untuk bisa dapat tempat , karena penuh blok pada saat itu . disarankan kalau mau ke sana sore-sore .",neutral
"kami sekeluarga paling suka dengan menu ayam tulang lunak , karena tidak usah lagi makan dengan memisah-misah kan tulang dari daging nya . rasa bumbu nya pas sekali dan enak . kami puas dengan layanan nya . suatu ketika kami akan balik lagi ke tempat ini .",positive
"nyesek banget sih orang tua menabung puluhan juta buat sekolahin anak di ui , tidak tahu nya cuma dapat dosen sampah begitu . kelewatan",negative
"bohong banget tropicana slim tidak bikin diabetes , nih bukti nya bapak saya tetap kena !",negative
"aku datang jam 12 malam di hari jumat . pokatiam buka sampai jam 1 khusus hari jumat - sabtu . aku order 2 nasi campur . yang 1 pakai nasi putih , yang 1 nasi hainam . oke , aku kecewa , ternyata nasi campur nya biasa saja . tidak spesial . dengan harga 46 ribu , cuma dikasih irisan-irisan daging . yang mana daging babi nya cuma sedikit , tidak ada sate nya .",negative
suasana alam dan pemandangan yang menawan . makan makanan sunda di dalam saung tertutup di pinggir danau dengan pemandangan langsung ke gunung dan udara yang sejuk sungguh suatu pengalaman yang menyenangkan .,positive
"saat ini sedang dilakukan pemeliharaan sehingga registrasi , perpanjangan , cek kuota paket internet dan akses layanan miliar - banking untuk sementara belum dapat dilakukan . silakan bisa coba secara berkala atau bisa cek update nya di linimasa .",neutral
"tidak susah kok cari nya , menyusuri saja jalan bukit pakar timur seperti arah mau ke the valley nanti lokasi nya ada di sebelah kiri . nasi ayam hijau nya rekomendasi nih , ayam nya empuk banget dan tumisan kangkung nya juga enak banget , harga nya / - 55.000 , - di kebon awi ini kami memang hanya memesan 1 maincourse karena kan menyiapkan perut untuk selanjutnya destination :",positive
"there was some gazebo atau bale-bale as the dining room . when saya visited kampung daun , mujaer bakar as my option due to i love ikan bakar with sambal . the tase definitely delicious , cause i successfully eat one of mujaer just by myself hehe . di sana terdapat beberapa gazebo atau bale-bale sebagai tempat makan . ketika berkunjung ke sana saya memesan mujaer .",positive
telkom hackathon merupakan sebuah program besutan telkom indonesia yang bertujuan untuk mewadahi para generasi muda yang memiliki keahlian di bidang it maupun coding untuk mengembangkan startup yang mereka miliki .,neutral
axa mandiri merupakan perusahaan joint venture axa dan bank mandiri sehingga jalur distribusi nya melalui bank mandiri .,neutral
"kesan pertama menginap di rumah stroberi , cek in tidak bisa jam 2 siang karena yang menginap sebelumnya terlambat cek out , tidak ada apa pun yang ditawarkan pihak staf rumah stroberi saat kami harus selama satu jam menunggu kamar dibersihkan . kemudian kami juga diberitahukan bahwa restoran tutup jam 5 sore sehingga jika ingin memesan makanan untuk makan malam harus sebelum jam 5 sore . cukup menyebalkan .",negative
menangkan hadiah keren cukup dengan mengikuti foto kontes baik untuk men di alfamart .,neutral
sejak dulu commedian ini pengecut . makanya heran dulu dijadikan jurkam pilkada jakarta,negative
"saya bersama keluarga makan siang di sini , di lantai 5 dan di seberang kami tepat area kitchen . kami sangat tidak nyaman , karena staf kitchen nya sangat berisik sekali dan yang mereka bicarakan itu dengan bahasa sunda yang kasar dengan suara lantang . makanan cukup baik , tempat menunjang , tapi dari kenyamanan nya tidak ada nilai nya .",negative
tidak menyesal juga makan di solaria tempat nya bersih dan cocok buat keluarga juga . makanan cepat keluar setelah di-order .,positive
"bagus banget nih bni syariah , tidak ada potongan administrasi tiap bulan nya",positive
ceo - nya go-jek mengeluh terus bawa-bawa cinta produk dalam negeri . menghormati saya turun drastis banget sama orang ini . cengeng .,negative
"anis - sandi menang . ahok dipenjara , megawati stroke , jokowi lengser , iwan bopeng tertangkap dihajar tni , tito dipecat jadi kapolri , nusron wahid dan panser ngemis-ngemis minta perlindungan ulama dan habib . aman indonesia sejahtera rakyat nya . penuh berkah hidup rakyat nya . cuma satu islam harus tetap bersatu walau beda organisasi seperti waktu 212 . allohuakbar",negative
kenapa indosat lemah otak banget minimal ? sudah beberapa bulan ini kalau dipakai download kecepatan nya cuma kisaran 30 kbps . saya tidak senang dengan ini,negative
dirjen per kereta api - an kemenhub zulfikri memastikan tahun 2018 tarif kereta api kelas ekonomi tidak ada kenaikan untuk semua jurusan setelah ada subsidi dari pemerintah untuk pt kan,neutral
"pertama kalinya datang ke eatalia , saya datang bersama dengan teman dan 1 orang anak . tidak memsungkan ketika memlilih makanan untuk anak karena di sini menyediakan menu dengan porsi anak . kami memesan cheese bacon deluxe , pizza dengan roti berwarna hitam . untuk keseluruhan menu yang saya pesan tidak mengecewakan .",positive
"baju batik pasangan pria dan wanita dari bahan katun prodo kombinasi balotelli tersedia pada size : kemeja pria : m - xl detail size : m : ld 96 cm : ld 106 hanya xl : ld 110 cm dan baju wanita : allsize fit to xxl rok model instant siap pink , biru , hijaudan kuning idr : 190 ribu",neutral
rasis . tapi kenyataan kan ? jawab dong kalau memang kamu pintar . benar kan . coba sebutkan tokoh yang menginspirasi sunda ? dosen itb saja bukan dari sunda,negative
"jika ada pertanyaan lebih lanjut yang ingin kamu ketahui atau mengalami kendala terkait dengan produk traveloka , jangan ragu untuk menghubungi kami kembali .",neutral
saya added a video to a playlist vlog - jalan dibandung kotabaru mesjid dengan bapak ridwan kamil,neutral
"hanya sekali dan cukup sekali . lokasi nya memang dekat dari kantor tempat saya bekerja , sepertinya tempat ini banyak peminat nya , karena waktu saya dan teman kantor saya ke sini harus mengantre . rasa mie nya tidak terlalu istimewa sama seperti pada umum nya , namun untuk hal seperti itu harga yang harus dibayar cukup tinggi . pilihan saya lebih baik cari alternatif lain , masih banyak yang lebih murah .",negative
"kampung daun memiliki suasana yang nyaman , seperti di pegunungan , makan siang ataupun makan malam , di kampung daun ini sangatlah romantis , ditemani gemericik air , suasana hijau , cuaca sejuk , dengan makanan khas sunda indonesia selain itu sudah ada makanan luar seperti steak , yang ingin mencicipi menu istimewa seperti nasi timbel dan nasi campur sunda sangatlah cocok di sini . makan serabi ditemani minuman bajigur menambahkan hangat nya suasana .",positive
percuma enggak bakalan terungkap ! bukan karena tidak sanggup diungkap tapi karena memang tidak mau di ungkap ! kpk memang pengganggu pengganggu bagi para maling berdasi dan masuk akal kalau kpk harus di bubarkan oleh grombolan politisi maling,negative
"jadi sedih campur terharu ,, hai koruptor apa lo enggak bangga punya presiden begini , dasar makanan nya yang haram otak nya juga kotor , koruptor lo daging babi kau haram kan nyolong duit rakyat kau halal kan",negative
"menko kesra puan maharani , mantan wakapolri dan kepala bin jenderal budi gunawan , gubernur dki jakarta anies baswedan , serta menteri perindustrian dan ketua umum dpp golkar airlangga hartarto , juga masuk dengan poin 0,0 % .",neutral
otak nya kok cetek banget . kalau saya sih tidak perlu . yang saya perlu . sudah begitu saja . simpel .,negative
