text,sentiment,cleaning,casefolding,tokenizing,normalisasi,stopword,steeming,cleaned
"dikarenakan adik saya suka dengan restoran ini , saya akhirnya mampir ke sini . dari awal sih saya langsung tidak sreg sih . makanan yang disediakan terlihat seperti yang tidak terlalu membangkitkan selera . berbeda dengan restoran shabu yang biasa saya ku njungi . dan setelah saya memilih dan mulai memasak nya , ternyata benar , rasanya pun tak masuk di lidah . akhirnya banyak makanan yang tidak dimakan .",negative,dikarenakan adik saya suka dengan restoran ini saya akhirnya mampir ke sini dari awal sih saya langsung tidak sreg sih makanan yang disediakan terlihat seperti yang tidak terlalu membangkitkan selera berbeda dengan restoran shabu yang biasa saya ku njungi dan setelah saya memilih dan mulai memasak nya ternyata benar rasanya pun tak masuk di lidah akhirnya banyak makanan yang tidak dimakan ,dikarenakan adik saya suka dengan restoran ini saya akhirnya mampir ke sini dari awal sih saya langsung tidak sreg sih makanan yang disediakan terlihat seperti yang tidak terlalu membangkitkan selera berbeda dengan restoran shabu yang biasa saya ku njungi dan setelah saya memilih dan mulai memasak nya ternyata benar rasanya pun tak masuk di lidah akhirnya banyak makanan yang tidak dimakan ,"['dikarenakan', 'adik', 'saya', 'suka', 'dengan', 'restoran', 'ini', 'saya', 'akhirnya', 'mampir', 'ke', 'sini', 'dari', 'awal', 'sih', 'saya', 'langsung', 'tidak', 'sreg', 'sih', 'makanan', 'yang', 'disediakan', 'terlihat', 'seperti', 'yang', 'tidak', 'terlalu', 'membangkitkan', 'selera', 'berbeda', 'dengan', 'restoran', 'shabu', 'yang', 'biasa', 'saya', 'ku', 'njungi', 'dan', 'setelah', 'saya', 'memilih', 'dan', 'mulai', 'memasak', 'nya', 'ternyata', 'benar', 'rasanya', 'pun', 'tak', 'masuk', 'di', 'lidah', 'akhirnya', 'banyak', 'makanan', 'yang', 'tidak', 'dimakan']","['dikarenakan', 'adik', 'saya', 'suka', 'dengan', 'restoran', 'ini', 'saya', 'akhirnya', 'mampir', 'ke', 'sini', 'dari', 'awal', 'sih', 'saya', 'langsung', 'tidak', 'sreg', 'sih', 'makanan', 'yang', 'disediakan', 'terlihat', 'seperti', 'yang', 'tidak', 'terlalu', 'membangkitkan', 'selera', 'berbeda', 'dengan', 'restoran', 'shabu', 'yang', 'biasa', 'saya', 'ku', 'njungi', 'dan', 'setelah', 'saya', 'memilih', 'dan', 'mulai', 'memasak', 'nya', 'ternyata', 'benar', 'rasanya', 'pun', 'tak', 'masuk', 'di', 'lidah', 'akhirnya', 'banyak', 'makanan', 'yang', 'tidak', 'dimakan']","['adik', 'suka', 'restoran', 'mampir', 'sih', 'langsung', 'sreg', 'sih', 'makanan', 'disediakan', 'membangkitkan', 'selera', 'berbeda', 'restoran', 'shabu', 'ku', 'njungi', 'memilih', 'memasak', 'nya', 'masuk', 'lidah', 'makanan', 'dimakan']","['adik', 'suka', 'restoran', 'mampir', 'sih', 'langsung', 'sreg', 'sih', 'makan', 'sedia', 'bangkit', 'selera', 'beda', 'restoran', 'shabu', 'ku', 'njungi', 'pilih', 'masak', 'nya', 'masuk', 'lidah', 'makan', 'makan']",adik suka restoran mampir sih langsung sreg sih makan sedia bangkit selera beda restoran shabu ku njungi pilih masak nya masuk lidah makan makan
"pki partai koruptor indonesia , setuju bang bakar saja bang sarang nya . di mana ya , koruptor beda tipis dengan teroris penghianat rakyat",negative,pki partai koruptor indonesia setuju bang bakar saja bang sarang nya di mana ya koruptor beda tipis dengan teroris penghianat rakyat,pki partai koruptor indonesia setuju bang bakar saja bang sarang nya di mana ya koruptor beda tipis dengan teroris penghianat rakyat,"['pki', 'partai', 'koruptor', 'indonesia', 'setuju', 'bang', 'bakar', 'saja', 'bang', 'sarang', 'nya', 'di', 'mana', 'ya', 'koruptor', 'beda', 'tipis', 'dengan', 'teroris', 'penghianat', 'rakyat']","['pki', 'partai', 'koruptor', 'indonesia', 'setuju', 'bang', 'bakar', 'saja', 'bang', 'sarang', 'nya', 'di', 'mana', 'ya', 'koruptor', 'beda', 'tipis', 'dengan', 'teroris', 'penghianat', 'rakyat']","['pki', 'partai', 'koruptor', 'indonesia', 'setuju', 'bang', 'bakar', 'bang', 'sarang', 'nya', 'ya', 'koruptor', 'beda', 'tipis', 'teroris', 'penghianat', 'rakyat']","['pki', 'partai', 'koruptor', 'indonesia', 'tuju', 'bang', 'bakar', 'bang', 'sarang', 'nya', 'ya', 'koruptor', 'beda', 'tipis', 'teroris', 'penghianat', 'rakyat']",pki partai koruptor indonesia tuju bang bakar bang sarang nya ya koruptor beda tipis teroris penghianat rakyat
"persija jakarta akan berhadapan dengan persebaya surabaya di super big match gojekliga1 bersama bukalapak selasa 26 juni 2018 , pukul 18.00 wib .",neutral,persija jakarta akan berhadapan dengan persebaya surabaya di super big match gojekliga bersama bukalapak selasa juni pukul wib ,persija jakarta akan berhadapan dengan persebaya surabaya di super big match gojekliga bersama bukalapak selasa juni pukul wib ,"['persija', 'jakarta', 'akan', 'berhadapan', 'dengan', 'persebaya', 'surabaya', 'di', 'super', 'big', 'match', 'gojekliga', 'bersama', 'bukalapak', 'selasa', 'juni', 'pukul', 'wib']","['persija', 'jakarta', 'akan', 'berhadapan', 'dengan', 'persebaya', 'surabaya', 'di', 'super', 'big', 'match', 'gojekliga', 'bersama', 'bukalapak', 'selasa', 'juni', 'pukul', 'wib']","['persija', 'jakarta', 'berhadapan', 'persebaya', 'surabaya', 'super', 'big', 'match', 'gojekliga', 'bukalapak', 'selasa', 'juni', 'wib']","['persija', 'jakarta', 'hadap', 'baya', 'surabaya', 'super', 'big', 'match', 'gojekliga', 'bukalapak', 'selasa', 'juni', 'wib']",persija jakarta hadap baya surabaya super big match gojekliga bukalapak selasa juni wib
"berada di lembang , pemandangan indah , udara sejuk , penataan resto yang bagus , dilengkapi dengan makanan yang sangat nikmat . pilihan menu beragam dan minuman yang lengkap . lingkungan yang cocok untuk makan berdua dengan pasangan , membawa keluarga ataupun bersama dengan teman . lapangan parkir luas . restoran yang berkonsep terbuka ini membuat udara lembang sangat terasa sejuk nya .",positive,berada di lembang pemandangan indah udara sejuk penataan resto yang bagus dilengkapi dengan makanan yang sangat nikmat pilihan menu beragam dan minuman yang lengkap lingkungan yang cocok untuk makan berdua dengan pasangan membawa keluarga ataupun bersama dengan teman lapangan parkir luas restoran yang berkonsep terbuka ini membuat udara lembang sangat terasa sejuk nya ,berada di lembang pemandangan indah udara sejuk penataan resto yang bagus dilengkapi dengan makanan yang sangat nikmat pilihan menu beragam dan minuman yang lengkap lingkungan yang cocok untuk makan berdua dengan pasangan membawa keluarga ataupun bersama dengan teman lapangan parkir luas restoran yang berkonsep terbuka ini membuat udara lembang sangat terasa sejuk nya ,"['berada', 'di', 'lembang', 'pemandangan', 'indah', 'udara', 'sejuk', 'penataan', 'resto', 'yang', 'bagus', 'dilengkapi', 'dengan', 'makanan', 'yang', 'sangat', 'nikmat', 'pilihan', 'menu', 'beragam', 'dan', 'minuman', 'yang', 'lengkap', 'lingkungan', 'yang', 'cocok', 'untuk', 'makan', 'berdua', 'dengan', 'pasangan', 'membawa', 'keluarga', 'ataupun', 'bersama', 'dengan', 'teman', 'lapangan', 'parkir', 'luas', 'restoran', 'yang', 'berkonsep', 'terbuka', 'ini', 'membuat', 'udara', 'lembang', 'sangat', 'terasa', 'sejuk', 'nya']","['berada', 'di', 'lembang', 'pemandangan', 'indah', 'udara', 'sejuk', 'penataan', 'resto', 'yang', 'bagus', 'dilengkapi', 'dengan', 'makanan', 'yang', 'sangat', 'nikmat', 'pilihan', 'menu', 'beragam', 'dan', 'minuman', 'yang', 'lengkap', 'lingkungan', 'yang', 'cocok', 'untuk', 'makan', 'berdua', 'dengan', 'pasangan', 'membawa', 'keluarga', 'ataupun', 'bersama', 'dengan', 'teman', 'lapangan', 'parkir', 'luas', 'restoran', 'yang', 'berkonsep', 'terbuka', 'ini', 'membuat', 'udara', 'lembang', 'sangat', 'terasa', 'sejuk', 'nya']","['lembang', 'pemandangan', 'indah', 'udara', 'sejuk', 'penataan', 'resto', 'bagus', 'dilengkapi', 'makanan', 'nikmat', 'pilihan', 'menu', 'beragam', 'minuman', 'lengkap', 'lingkungan', 'cocok', 'makan', 'berdua', 'pasangan', 'membawa', 'keluarga', 'teman', 'lapangan', 'parkir', 'luas', 'restoran', 'berkonsep', 'terbuka', 'udara', 'lembang', 'sejuk', 'nya']","['lembang', 'pandang', 'indah', 'udara', 'sejuk', 'tata', 'resto', 'bagus', 'lengkap', 'makan', 'nikmat', 'pilih', 'menu', 'agam', 'minum', 'lengkap', 'lingkung', 'cocok', 'makan', 'dua', 'pasang', 'bawa', 'keluarga', 'teman', 'lapang', 'parkir', 'luas', 'restoran', 'konsep', 'buka', 'udara', 'lembang', 'sejuk', 'nya']",lembang pandang indah udara sejuk tata resto bagus lengkap makan nikmat pilih menu agam minum lengkap lingkung cocok makan dua pasang bawa keluarga teman lapang parkir luas restoran konsep buka udara lembang sejuk nya
kantor cab bank mandiri pontianak dipenegoro beralamat di jalan . diponegoro no. 17 nomor telepon 0561 769769,neutral,kantor cab bank mandiri pontianak dipenegoro beralamat di jalan diponegoro no nomor telepon ,kantor cab bank mandiri pontianak dipenegoro beralamat di jalan diponegoro no nomor telepon ,"['kantor', 'cab', 'bank', 'mandiri', 'pontianak', 'dipenegoro', 'beralamat', 'di', 'jalan', 'diponegoro', 'no', 'nomor', 'telepon']","['kantor', 'cab', 'bank', 'mandiri', 'pontianak', 'dipenegoro', 'beralamat', 'di', 'jalan', 'diponegoro', 'no', 'nomor', 'telepon']","['kantor', 'cab', 'bank', 'mandiri', 'pontianak', 'dipenegoro', 'beralamat', 'jalan', 'diponegoro', 'no', 'nomor', 'telepon']","['kantor', 'cab', 'bank', 'mandiri', 'pontianak', 'dipenegoro', 'alamat', 'jalan', 'diponegoro', 'no', 'nomor', 'telepon']",kantor cab bank mandiri pontianak dipenegoro alamat jalan diponegoro no nomor telepon
bangsa ini berhutang kerelaan dan keikhlasan pada seorang ibu megawati sukarno putri .,neutral,bangsa ini berhutang kerelaan dan keikhlasan pada seorang ibu megawati sukarno putri ,bangsa ini berhutang kerelaan dan keikhlasan pada seorang ibu megawati sukarno putri ,"['bangsa', 'ini', 'berhutang', 'kerelaan', 'dan', 'keikhlasan', 'pada', 'seorang', 'ibu', 'megawati', 'sukarno', 'putri']","['bangsa', 'ini', 'berhutang', 'kerelaan', 'dan', 'keikhlasan', 'pada', 'seorang', 'ibu', 'megawati', 'sukarno', 'putri']","['bangsa', 'berhutang', 'kerelaan', 'keikhlasan', 'megawati', 'sukarno', 'putri']","['bangsa', 'hutang', 'rela', 'ikhlas', 'megawati', 'sukarno', 'putri']",bangsa hutang rela ikhlas megawati sukarno putri
"rakyat mah tidak panik sudah biasa hampir 4 tahun belakangan ini di kibulin terus , istana itu yang panik segala jurus tipu sudah dikeluarkan tetapi tidak mempan rakyat nya dah pada pinter , kecuali penghuni kolam butek yang masih senang diumpankan tipu tipu hap hap hap",negative,rakyat mah tidak panik sudah biasa hampir tahun belakangan ini di kibulin terus istana itu yang panik segala jurus tipu sudah dikeluarkan tetapi tidak mempan rakyat nya dah pada pinter kecuali penghuni kolam butek yang masih senang diumpankan tipu tipu hap hap hap,rakyat mah tidak panik sudah biasa hampir tahun belakangan ini di kibulin terus istana itu yang panik segala jurus tipu sudah dikeluarkan tetapi tidak mempan rakyat nya dah pada pinter kecuali penghuni kolam butek yang masih senang diumpankan tipu tipu hap hap hap,"['rakyat', 'mah', 'tidak', 'panik', 'sudah', 'biasa', 'hampir', 'tahun', 'belakangan', 'ini', 'di', 'kibulin', 'terus', 'istana', 'itu', 'yang', 'panik', 'segala', 'jurus', 'tipu', 'sudah', 'dikeluarkan', 'tetapi', 'tidak', 'mempan', 'rakyat', 'nya', 'dah', 'pada', 'pinter', 'kecuali', 'penghuni', 'kolam', 'butek', 'yang', 'masih', 'senang', 'diumpankan', 'tipu', 'tipu', 'hap', 'hap', 'hap']","['rakyat', 'mah', 'tidak', 'panik', 'sudah', 'biasa', 'hampir', 'tahun', 'belakangan', 'ini', 'di', 'kibulin', 'terus', 'istana', 'itu', 'yang', 'panik', 'segala', 'jurus', 'tipu', 'sudah', 'dikeluarkan', 'tetapi', 'tidak', 'mempan', 'rakyat', 'nya', 'dah', 'pada', 'pintar', 'kecuali', 'penghuni', 'kolam', 'butek', 'yang', 'masih', 'senang', 'diumpankan', 'tipu', 'tipu', 'hap', 'hap', 'hap']","['rakyat', 'mah', 'panik', 'kibulin', 'istana', 'panik', 'jurus', 'tipu', 'dikeluarkan', 'mempan', 'rakyat', 'nya', 'dah', 'pintar', 'kecuali', 'penghuni', 'kolam', 'butek', 'senang', 'diumpankan', 'tipu', 'tipu', 'hap', 'hap', 'hap']","['rakyat', 'mah', 'panik', 'kibulin', 'istana', 'panik', 'jurus', 'tipu', 'keluar', 'mempan', 'rakyat', 'nya', 'dah', 'pintar', 'kecuali', 'huni', 'kolam', 'butek', 'senang', 'umpan', 'tipu', 'tipu', 'hap', 'hap', 'hap']",rakyat mah panik kibulin istana panik jurus tipu keluar mempan rakyat nya dah pintar kecuali huni kolam butek senang umpan tipu tipu hap hap hap
polisi makin nekad membela siapa anggota fpi bekasi jadi tersangka usai gerebek toko obat ilegal lewat,neutral,polisi makin nekad membela siapa anggota fpi bekasi jadi tersangka usai gerebek toko obat ilegal lewat,polisi makin nekad membela siapa anggota fpi bekasi jadi tersangka usai gerebek toko obat ilegal lewat,"['polisi', 'makin', 'nekad', 'membela', 'siapa', 'anggota', 'fpi', 'bekasi', 'jadi', 'tersangka', 'usai', 'gerebek', 'toko', 'obat', 'ilegal', 'lewat']","['polisi', 'makin', 'nekad', 'membela', 'siapa', 'anggota', 'fpi', 'bekasi', 'jadi', 'tersangka', 'usai', 'gerebek', 'toko', 'obat', 'ilegal', 'lewat']","['polisi', 'nekad', 'membela', 'anggota', 'fpi', 'bekasi', 'tersangka', 'gerebek', 'toko', 'obat', 'ilegal']","['polisi', 'nekad', 'bela', 'anggota', 'fpi', 'bekas', 'sangka', 'gerebek', 'toko', 'obat', 'ilegal']",polisi nekad bela anggota fpi bekas sangka gerebek toko obat ilegal
"rasa enak banget ! wajib dicoba buat pecinta ayam bakar . harga pun sepadan . lebih enak kalau makan bareng-bareng sama keluarga tercinta , tempat makan nya enak .",positive,rasa enak banget wajib dicoba buat pecinta ayam bakar harga pun sepadan lebih enak kalau makan bareng bareng sama keluarga tercinta tempat makan nya enak ,rasa enak banget wajib dicoba buat pecinta ayam bakar harga pun sepadan lebih enak kalau makan bareng bareng sama keluarga tercinta tempat makan nya enak ,"['rasa', 'enak', 'banget', 'wajib', 'dicoba', 'buat', 'pecinta', 'ayam', 'bakar', 'harga', 'pun', 'sepadan', 'lebih', 'enak', 'kalau', 'makan', 'bareng', 'bareng', 'sama', 'keluarga', 'tercinta', 'tempat', 'makan', 'nya', 'enak']","['rasa', 'enak', 'banget', 'wajib', 'dicoba', 'buat', 'pecinta', 'ayam', 'bakar', 'harga', 'pun', 'sepadan', 'lebih', 'enak', 'kalau', 'makan', 'bareng', 'bareng', 'sama', 'keluarga', 'tercinta', 'tempat', 'makan', 'nya', 'enak']","['enak', 'banget', 'wajib', 'dicoba', 'pecinta', 'ayam', 'bakar', 'harga', 'sepadan', 'enak', 'makan', 'bareng', 'bareng', 'keluarga', 'tercinta', 'makan', 'nya', 'enak']","['enak', 'banget', 'wajib', 'coba', 'cinta', 'ayam', 'bakar', 'harga', 'padan', 'enak', 'makan', 'bareng', 'bareng', 'keluarga', 'cinta', 'makan', 'nya', 'enak']",enak banget wajib coba cinta ayam bakar harga padan enak makan bareng bareng keluarga cinta makan nya enak
"mau parkir nya kecil seperti . yang penting steak nya enak . super juicy ! tidak murah sih tetapi tidak menyesal . seperti biasa , ada harga ada barang : kualitas nya mantap .",positive,mau parkir nya kecil seperti yang penting steak nya enak super juicy tidak murah sih tetapi tidak menyesal seperti biasa ada harga ada barang kualitas nya mantap ,mau parkir nya kecil seperti yang penting steak nya enak super juicy tidak murah sih tetapi tidak menyesal seperti biasa ada harga ada barang kualitas nya mantap ,"['mau', 'parkir', 'nya', 'kecil', 'seperti', 'yang', 'penting', 'steak', 'nya', 'enak', 'super', 'juicy', 'tidak', 'murah', 'sih', 'tetapi', 'tidak', 'menyesal', 'seperti', 'biasa', 'ada', 'harga', 'ada', 'barang', 'kualitas', 'nya', 'mantap']","['mau', 'parkir', 'nya', 'kecil', 'seperti', 'yang', 'penting', 'steak', 'nya', 'enak', 'super', 'juicy', 'tidak', 'murah', 'sih', 'tetapi', 'tidak', 'menyesal', 'seperti', 'biasa', 'ada', 'harga', 'ada', 'barang', 'kualitas', 'nya', 'mantap']","['parkir', 'nya', 'steak', 'nya', 'enak', 'super', 'juicy', 'murah', 'sih', 'menyesal', 'harga', 'barang', 'kualitas', 'nya', 'mantap']","['parkir', 'nya', 'steak', 'nya', 'enak', 'super', 'juicy', 'murah', 'sih', 'sesal', 'harga', 'barang', 'kualitas', 'nya', 'mantap']",parkir nya steak nya enak super juicy murah sih sesal harga barang kualitas nya mantap
"rumah makan sari raos ini tempat nya bersih dan nyaman , memiliki pelayanan yang baik dan staff nya ramah ramah khas nya orang sunda . menu makanan cukup variatif dengan masakan ala khas sunda dengan cita rasa yang enak dan harga terjangkau .",positive,rumah makan sari raos ini tempat nya bersih dan nyaman memiliki pelayanan yang baik dan staff nya ramah ramah khas nya orang sunda menu makanan cukup variatif dengan masakan ala khas sunda dengan cita rasa yang enak dan harga terjangkau ,rumah makan sari raos ini tempat nya bersih dan nyaman memiliki pelayanan yang baik dan staff nya ramah ramah khas nya orang sunda menu makanan cukup variatif dengan masakan ala khas sunda dengan cita rasa yang enak dan harga terjangkau ,"['rumah', 'makan', 'sari', 'raos', 'ini', 'tempat', 'nya', 'bersih', 'dan', 'nyaman', 'memiliki', 'pelayanan', 'yang', 'baik', 'dan', 'staff', 'nya', 'ramah', 'ramah', 'khas', 'nya', 'orang', 'sunda', 'menu', 'makanan', 'cukup', 'variatif', 'dengan', 'masakan', 'ala', 'khas', 'sunda', 'dengan', 'cita', 'rasa', 'yang', 'enak', 'dan', 'harga', 'terjangkau']","['rumah', 'makan', 'sari', 'raos', 'ini', 'tempat', 'nya', 'bersih', 'dan', 'nyaman', 'memiliki', 'pelayanan', 'yang', 'baik', 'dan', 'staff', 'nya', 'ramah', 'ramah', 'khas', 'nya', 'orang', 'sunda', 'menu', 'makanan', 'cukup', 'variatif', 'dengan', 'masakan', 'ala', 'khas', 'sunda', 'dengan', 'cita', 'rasa', 'yang', 'enak', 'dan', 'harga', 'terjangkau']","['rumah', 'makan', 'sari', 'raos', 'nya', 'bersih', 'nyaman', 'memiliki', 'pelayanan', 'staff', 'nya', 'ramah', 'ramah', 'khas', 'nya', 'orang', 'sunda', 'menu', 'makanan', 'variatif', 'masakan', 'ala', 'khas', 'sunda', 'cita', 'enak', 'harga', 'terjangkau']","['rumah', 'makan', 'sari', 'raos', 'nya', 'bersih', 'nyaman', 'milik', 'layan', 'staff', 'nya', 'ramah', 'ramah', 'khas', 'nya', 'orang', 'sunda', 'menu', 'makan', 'variatif', 'masakan', 'ala', 'khas', 'sunda', 'cita', 'enak', 'harga', 'jangkau']",rumah makan sari raos nya bersih nyaman milik layan staff nya ramah ramah khas nya orang sunda menu makan variatif masakan ala khas sunda cita enak harga jangkau
menangkan hadiah keren cukup dengan mengikuti foto kontes baik untuk men di alfamart .,neutral,menangkan hadiah keren cukup dengan mengikuti foto kontes baik untuk men di alfamart ,menangkan hadiah keren cukup dengan mengikuti foto kontes baik untuk men di alfamart ,"['menangkan', 'hadiah', 'keren', 'cukup', 'dengan', 'mengikuti', 'foto', 'kontes', 'baik', 'untuk', 'men', 'di', 'alfamart']","['menangkan', 'hadiah', 'keren', 'cukup', 'dengan', 'mengikuti', 'foto', 'kontes', 'baik', 'untuk', 'men', 'di', 'alfamart']","['menangkan', 'hadiah', 'keren', 'mengikuti', 'foto', 'kontes', 'men', 'alfamart']","['menang', 'hadiah', 'keren', 'ikut', 'foto', 'kontes', 'men', 'alfamart']",menang hadiah keren ikut foto kontes men alfamart
"sudirman said jadi cagub jateng amp ; calon wakil gubernur nya ada 3 silakan filih mau mohammad riza chalid , setya novanto ato maroef sjamsoeddin beamingfacewithsmilingeyes",neutral,sudirman said jadi cagub jateng amp calon wakil gubernur nya ada silakan filih mau mohammad riza chalid setya novanto ato maroef sjamsoeddin beamingfacewithsmilingeyes,sudirman said jadi cagub jateng amp calon wakil gubernur nya ada silakan filih mau mohammad riza chalid setya novanto ato maroef sjamsoeddin beamingfacewithsmilingeyes,"['sudirman', 'said', 'jadi', 'cagub', 'jateng', 'amp', 'calon', 'wakil', 'gubernur', 'nya', 'ada', 'silakan', 'filih', 'mau', 'mohammad', 'riza', 'chalid', 'setya', 'novanto', 'ato', 'maroef', 'sjamsoeddin', 'beamingfacewithsmilingeyes']","['sudirman', 'said', 'jadi', 'cagub', 'jateng', 'amp', 'calon', 'wakil', 'gubernur', 'nya', 'ada', 'silakan', 'filih', 'mau', 'mohammad', 'riza', 'chalid', 'setya', 'novanto', 'atau', 'maroef', 'sjamsoeddin', 'beamingfacewithsmilingeyes']","['sudirman', 'said', 'cagub', 'jateng', 'amp', 'calon', 'wakil', 'gubernur', 'nya', 'silakan', 'filih', 'mohammad', 'riza', 'chalid', 'setya', 'novanto', 'maroef', 'sjamsoeddin', 'beamingfacewithsmilingeyes']","['sudirman', 'said', 'cagub', 'jateng', 'amp', 'calon', 'wakil', 'gubernur', 'nya', 'sila', 'filih', 'mohammad', 'riza', 'chalid', 'setya', 'novanto', 'maroef', 'sjamsoeddin', 'beamingfacewithsmilingeyes']",sudirman said cagub jateng amp calon wakil gubernur nya sila filih mohammad riza chalid setya novanto maroef sjamsoeddin beamingfacewithsmilingeyes
"ketika perjalanan bisnis ke nandung , saya menanyakan kepada teman saya tempat yang lagi in di bandung . teman saya langsung menyebutkan beehive . ketika sampai di sana , suasana nya enak . nyaman . dekorasi nya juga membuat betah . pelayan nya ramah-ramah . saya di sana memesan steak . untuk soal makanan rasanya enak . minuman nya yang saya suka karena rasanya segar . lupa nama nya apa tapi bahan dasar nya adalah mangga .",positive,ketika perjalanan bisnis ke nandung saya menanyakan kepada teman saya tempat yang lagi in di bandung teman saya langsung menyebutkan beehive ketika sampai di sana suasana nya enak nyaman dekorasi nya juga membuat betah pelayan nya ramah ramah saya di sana memesan steak untuk soal makanan rasanya enak minuman nya yang saya suka karena rasanya segar lupa nama nya apa tapi bahan dasar nya adalah mangga ,ketika perjalanan bisnis ke nandung saya menanyakan kepada teman saya tempat yang lagi in di bandung teman saya langsung menyebutkan beehive ketika sampai di sana suasana nya enak nyaman dekorasi nya juga membuat betah pelayan nya ramah ramah saya di sana memesan steak untuk soal makanan rasanya enak minuman nya yang saya suka karena rasanya segar lupa nama nya apa tapi bahan dasar nya adalah mangga ,"['ketika', 'perjalanan', 'bisnis', 'ke', 'nandung', 'saya', 'menanyakan', 'kepada', 'teman', 'saya', 'tempat', 'yang', 'lagi', 'in', 'di', 'bandung', 'teman', 'saya', 'langsung', 'menyebutkan', 'beehive', 'ketika', 'sampai', 'di', 'sana', 'suasana', 'nya', 'enak', 'nyaman', 'dekorasi', 'nya', 'juga', 'membuat', 'betah', 'pelayan', 'nya', 'ramah', 'ramah', 'saya', 'di', 'sana', 'memesan', 'steak', 'untuk', 'soal', 'makanan', 'rasanya', 'enak', 'minuman', 'nya', 'yang', 'saya', 'suka', 'karena', 'rasanya', 'segar', 'lupa', 'nama', 'nya', 'apa', 'tapi', 'bahan', 'dasar', 'nya', 'adalah', 'mangga']","['ketika', 'perjalanan', 'bisnis', 'ke', 'nandung', 'saya', 'menanyakan', 'kepada', 'teman', 'saya', 'tempat', 'yang', 'lagi', 'ini', 'di', 'bandung', 'teman', 'saya', 'langsung', 'menyebutkan', 'beehive', 'ketika', 'sampai', 'di', 'sana', 'suasana', 'nya', 'enak', 'nyaman', 'dekorasi', 'nya', 'juga', 'membuat', 'betah', 'pelayan', 'nya', 'ramah', 'ramah', 'saya', 'di', 'sana', 'memesan', 'steak', 'untuk', 'soal', 'makanan', 'rasanya', 'enak', 'minuman', 'nya', 'yang', 'saya', 'suka', 'karena', 'rasanya', 'segar', 'lupa', 'nama', 'nya', 'apa', 'tapi', 'bahan', 'dasar', 'nya', 'adalah', 'mangga']","['perjalanan', 'bisnis', 'nandung', 'teman', 'bandung', 'teman', 'langsung', 'beehive', 'suasana', 'nya', 'enak', 'nyaman', 'dekorasi', 'nya', 'betah', 'pelayan', 'nya', 'ramah', 'ramah', 'memesan', 'steak', 'makanan', 'enak', 'minuman', 'nya', 'suka', 'segar', 'lupa', 'nama', 'nya', 'bahan', 'dasar', 'nya', 'mangga']","['jalan', 'bisnis', 'nandung', 'teman', 'bandung', 'teman', 'langsung', 'beehive', 'suasana', 'nya', 'enak', 'nyaman', 'dekorasi', 'nya', 'betah', 'layan', 'nya', 'ramah', 'ramah', 'mes', 'steak', 'makan', 'enak', 'minum', 'nya', 'suka', 'segar', 'lupa', 'nama', 'nya', 'bahan', 'dasar', 'nya', 'mangga']",jalan bisnis nandung teman bandung teman langsung beehive suasana nya enak nyaman dekorasi nya betah layan nya ramah ramah mes steak makan enak minum nya suka segar lupa nama nya bahan dasar nya mangga
pemilih maupun saksi juga tidak diperbolehkan mengenakan atribut dukungan terhadap salah satu paslon saat mencoblos di pilkada serentak 2018 .,neutral,pemilih maupun saksi juga tidak diperbolehkan mengenakan atribut dukungan terhadap salah satu paslon saat mencoblos di pilkada serentak ,pemilih maupun saksi juga tidak diperbolehkan mengenakan atribut dukungan terhadap salah satu paslon saat mencoblos di pilkada serentak ,"['pemilih', 'maupun', 'saksi', 'juga', 'tidak', 'diperbolehkan', 'mengenakan', 'atribut', 'dukungan', 'terhadap', 'salah', 'satu', 'paslon', 'saat', 'mencoblos', 'di', 'pilkada', 'serentak']","['pemilih', 'maupun', 'saksi', 'juga', 'tidak', 'diperbolehkan', 'mengenakan', 'atribut', 'dukungan', 'terhadap', 'salah', 'satu', 'paslon', 'saat', 'mencoblos', 'di', 'pilkada', 'serentak']","['pemilih', 'saksi', 'diperbolehkan', 'mengenakan', 'atribut', 'dukungan', 'salah', 'paslon', 'mencoblos', 'pilkada', 'serentak']","['pilih', 'saksi', 'boleh', 'kena', 'atribut', 'dukung', 'salah', 'paslon', 'coblos', 'pilkada', 'serentak']",pilih saksi boleh kena atribut dukung salah paslon coblos pilkada serentak
"yang liburan dirumah bocoran internet bisa buat streaming youtube , nontonin film-film , atau kayak kakek netflix - an the flash semua session",neutral,yang liburan dirumah bocoran internet bisa buat streaming youtube nontonin film film atau kayak kakek netflix an the flash semua session,yang liburan dirumah bocoran internet bisa buat streaming youtube nontonin film film atau kayak kakek netflix an the flash semua session,"['yang', 'liburan', 'dirumah', 'bocoran', 'internet', 'bisa', 'buat', 'streaming', 'youtube', 'nontonin', 'film', 'film', 'atau', 'kayak', 'kakek', 'netflix', 'an', 'the', 'flash', 'semua', 'session']","['yang', 'liburan', 'dirumah', 'bocoran', 'internet', 'bisa', 'buat', 'streaming', 'youtube', 'nontonin', 'film', 'film', 'atau', 'kayak', 'kakek', 'netflix', 'an', 'the', 'flash', 'semua', 'session']","['liburan', 'dirumah', 'bocoran', 'internet', 'streaming', 'youtube', 'nontonin', 'film', 'film', 'kayak', 'kakek', 'netflix', 'an', 'the', 'flash', 'session']","['libur', 'rumah', 'bocor', 'internet', 'streaming', 'youtube', 'nontonin', 'film', 'film', 'kayak', 'kakek', 'netflix', 'an', 'the', 'flash', 'session']",libur rumah bocor internet streaming youtube nontonin film film kayak kakek netflix an the flash session
