text,sentiment
"makan di sini suasa nya asyik , dibuat berasa di desa dengan bentuk kursi meja serta tempat lesehan nya . peralatan makan yang digunakan juga pakai peralatan zaman dahulu seperti piring , gelas , ketel nya . menu makanan nya bervariatif dan penuh traditional sundanese foods dan self service . nasi liwet , pilihan ikan asin yang bervariatif , sambal , lalapan , serta menu hidangan lain . tidak ketinggalan desert nya juga ada cendol , dawet dll.",positive
"pasta yang kami pesan ada 3 macam , semua rasanya biasa saja . untuk harga seperti itu . malah rasanya lebih enak buatan anak saya . tempat nya ramai . yang saya paling tidak suka adalah diarahkan parkir oleh tukang parkir nya , memarkir paralel di sisi pintu sopir merapat ke dinding batu kasar . jarak antara mobil dibuat sangat dekat sehingga susah untuk parkir .",negative
"menurut sby , yang dipilih dari pilkada adalah sosok bukan partai politik .",neutral
kami kemari siang hari waktu makan siang di hari minggu bersama dengan teman kelompok kecil bir - delapan orang . di lantai atas kami harus menunggu kursi orang yang sedang makan karena semua kursi penuh . akhirnya kami dapat 1 meja untuk ukuran 4 orang yang akhirnya di tempat per-enam .,neutral
"masih di sekitaran setiabudi , yang banyak sekali resto , kafe dll. nah kali ini kami mencoba ke tempat ini hitam romantiuc . untuk mencoba iga konro nya , dan masih banyak lagi menu yang lainnya seperti masakan westrn indonesia dan asia lainnya . harga nya murah dan pasti terjangkau sekali . apalagi untuk anak-anak muda .",positive
info sudah dicek minimal ternyata tidak lolos . __laugh__ tapi terima kasih ya minimal dikasih kesempatan psikotes,neutral
"minimal punten , saya mau beli tiket kami senen - yogyakarta pakai promo yang bulan mei .",neutral
"memberi cabai nya tidak pelit , masak nya cepat banget , rasanya enak , cuma kurang sayuran saja . tapi enak",positive
"beberapa pasta nya di sajikan dengan cara memasak yang berbeda dan untuk pertama kalinya tahu kalau sepageti itu jenis nya beragam ya di warung pasta ini , masih berasa dan suasana tempat nya yang nyaman , pernah juga beli paket yang free cheese kue avocado loveable banget",positive
"resto ini sangat ramai pengunjung , menu yang paling enak dan top batagor nya , ada mie kocok , es oyen dll. untuk tak awal di lantai bawah dan untuk makan di tempat tersedia ruangan yang luas di lantai 2 .",positive
djarot saiful hidayat akhirnya resmi diusung pdi perjuangan menjadi bakal calon gubernur sumut .,neutral
"anggota komisi iv ,: pks telah melakukan proses panjang dalam menentukan calon kepala daerah pilkada serentak 2018 pada 171 pilkada 2018 yang meliputi 17 provinsi , 115 kabupaten , dan 39 kota .",neutral
suasana alam dan pemandangan yang menawan . makan makanan sunda di dalam saung tertutup di pinggir danau dengan pemandangan langsung ke gunung dan udara yang sejuk sungguh suatu pengalaman yang menyenangkan .,positive
"jangan begitu bu , yang muslim saja di bom saat salat jumat .",negative
"patrick effendy ditawarkan projek ini pada tahun 2014 lalu , dan dapat direalisasikan tahun 2016 .",neutral
minimal mohon bantuan nya order saya belum diambil berng nya oleh driver gojek tetapi status nya sudah dalam proses pengantaran,neutral
ini apa-apaan sih kok makin ke sini di bca makin banyak potongan tidak jelas ?!,negative
"tutup keuangan 102,36 %, sandiaga uno : membanggakan bagi pemprov jakarta : pemprov jakarta",neutral
menteri pendayagunaan aparatur negara dan reformasi birokrasi menyarankan untuk segera melaporkan aparatur sipil negara yang tidak netral .,neutral
generasi goblok kalau mengikuti aliran kamu . indonesia harus bersih dari lgbt . hukum rajam pas buat kaum sodom .,negative
"the kiosk masih menjadi pilihan favorit saya jika ada teman yang ingin mencoba makanan tradisional tanpa harus pergi ke tempat-tempat makan yang berbeda . pilihan menu di sini banyak ragam nya , selain makanan tradisional juga ada sedikit fusion dari makanan barat . harga juga tidak terlalu menguras kantong . terlebih kami suka suasana nya favorit saya : kiosk dago dan kualitas makanan yang prima . layanan di kiosk . lanjutan",positive
tidak usah bingung dan ragu . bergabung dengan adalah pilihan yang tepat ! akan ada banyak manfaat yang didapatkan .,positive
"kasihan , padahal kalau tidak ada polling denny siregar cebong girang sekali , sayang , dipupus oleh kalah telak nya jokowi di polling denny .",negative
"sudah sebulan lebih tidak makan indomie , sekali nya makan langsung bikin dua porsi indomie goreng jumbo .",neutral
makanan nya enak dan bervariasi . ada makanan lokal dan interlokal . jus nya segar sekali dan banyak pilihan . dengan pemandangan restoran yang menghadap hutan yang cantik sejuk sekali makan bersama keluarga atau pasangan di restoran ini,positive
"dikarenakan adik saya suka dengan restoran ini , saya akhirnya mampir ke sini . dari awal sih saya langsung tidak sreg sih . makanan yang disediakan terlihat seperti yang tidak terlalu membangkitkan selera . berbeda dengan restoran shabu yang biasa saya ku njungi . dan setelah saya memilih dan mulai memasak nya , ternyata benar , rasanya pun tak masuk di lidah . akhirnya banyak makanan yang tidak dimakan .",negative
"gojek tidak benar banget sih rekrutmen pegawai nya , driver nya tidak tahu jalan semua ini",negative
"saat makan di sini kebetulan saat libur panjang kemerdekaan 17 agustus . diperlukan waktu 40 menit lebih untuk antre . sistem pesan terlebih dahulu saat reservasi tidak diijinkan , padahal dapat menghemat waktu . tempat solat berada di depan pintu masuk dan permainan seni yang dimainkan sangat berdekatan dengan musola sehingga sangat menganggu ibadah . satu hal yang paling menakjubkan adalah suasana alam yang menyatu .",positive
"kelompok-kelompok yang lebih kanan , dalam konteks agama dan konservatisme , membentuk kubu di belakang prabowo , sementara kelompok-kelompok yang lebih nasionalis terbentuk di kubu jokowi , papar tobias .",neutral
"minimal cek pesan langsung saya minimal , ada problem yang rumit , detail nya ada di dm",neutral
"sejak awal berdiri , dapat dikatakan saya sering makan nasi goreng ini , baik yang di cabang du , setiabudi ataupun bin . dulu sekali ketika awal dibuka , setiap saya memesan nasi goreng pelayanan nya sangat lama pesanan saya datang sekitar 1 jam setelah saya pesan dan aroma ketika mengoreng nasi goreng nya pun selalu membuat tenggorokan tidak enak dan jadi batuk-batuk .",positive
"makanan sama minuman di restoran itu harga nya sudah mahal , tidak enak lagi",negative
"aku pernah instal traveloka , tapi karena tidak kepake akhirnya aku uninstal lagi",neutral
wirid kok kesetanan . dasar manusia bodoh mendalami agama pakai ajaran sesat menyesatkan .,negative
"kami sekeluarga paling suka dengan menu ayam tulang lunak , karena tidak usah lagi makan dengan memisah-misah kan tulang dari daging nya . rasa bumbu nya pas sekali dan enak . kami puas dengan layanan nya . suatu ketika kami akan balik lagi ke tempat ini .",positive
"restoran ini sudah ada sejak tahun 1990an . menu andalan nya adalah sate ayam . daging sate nya tebal , dipanggang sempurna . tiap pengunjung mendapat satu piring bumbu kacang , yang dapat ditambah dengan cabe rawit rebus atau bawang merah dan kecap manis yang tersedia di masing-masing meja . menu lain yang tersedia yaitu sate kambing dan gule kambing . sekarang di restoran ini juga tersedia ayam goreng .",positive
lomba panjat pinang diajarkan belanda untuk menertawai pribumi . apa pendapat mu ?,negative
satu hal yang menarik di tempat ini adalah ada air terjun mini di tengah-tengah yang menjadi pusat perhatian kita bisa memilih makanan beraneka macam dengan citarasa sunda datanglah di hari libur atau akhir pekan untuk menikmati seni budaya sunda jangan lupa telpon dulu untuk pesan saung,positive
"2 teman cowok ingin ke sini , namun karena mereka merasa janggal makan berdua saja akhirnya saya diajak . kami jalan melalui dago atas yang ternyata lokasi ini nyambung ke arah lembang . untunglah saya ikut , karena tempat nya sangat romantis . kebetulan kami datang jam 7 malam , penerangan utama adalah lilin dan walaupun memilih out door , udara nya dingin .",positive
"penjual meminta saya membuat video testing untuk baterai nya yang bermasalah , telepon genggam saya restart tidak henti-henti kalau pakai baterai nya , bisa rusak telepon genggam nya dan penjual tidak bersedia tanggung jawab , jadi saya menolak",negative
"lokasi strategis di jalan sumatera bandung . tempat nya nyaman terutama sofa di lantai 2 . paella nya enak , sangat pas dimakan dengan minum bir dingin . appetiser nya juga enak-enak .",positive
"kalau ada pulsa segudang , akan mengaktifkan wi - fi buat semua orang biar bisa internetan",neutral
mendaftarkan diri dan pengaktifan layanan transaksi finansial dapat dilakukan melalui kantor cbg bank mandiri trdkt dengan membawa ktp dan buku tabungan,neutral
"wowo urus perusahaan nya sendiri saja tidak becus , karyawan tidak digaji selama 4 tahun , bagaimana mau urus negara",negative
"lokasi pandan wangi sebenarnya agak jauh dari pusat kota bandung . tapi masih terjangkau , sekitar 15 menit dari jalan asia afrika . patokan jalan nya ada di jalan talaga bodas . dari sana tinggal mencari papan petunjuk pandan wangi . saat kami datang jam 1 siang sudah menanti begitu banyak orang . kebanyakan yang datang keluarga dan anak-anak . sambil menunggu disajikan gorengan dari ubi / singkong yang lumayan enak .",positive
"libur natal , setya novanto dibesuk istri dan anak nya di rutan kpk",neutral
yang bikin penasaran dari kafe ini sih cuma makan di tempat gelap nya saja . tidak ada yang aneh lagi atau bikin penasaran . untuk makan nya standar sih . nothing spesial begitu,negative
"yang makan ramai , antre , menu masakan , masakan standar seperti di rumah . rasa biasa saja . harga tidak sesuai kualitas rasa .",negative
"makanan yang dipesan dingin , tidak berasa baru dimasak . untuk rasa jadi jadilah . mixed jus nya juga berasa kurang segar , sepertinya bukan segar juice atau pure dari buah . tempat nya biasa saja , oke untuk arisan tapi kurang oke untuk keluarga . pelayanan nya kurang ramah kurang gesit , untuk order makanan saja sampai memanggil berulang ulang .",positive
"ketika perjalanan bisnis ke nandung , saya menanyakan kepada teman saya tempat yang lagi in di bandung . teman saya langsung menyebutkan beehive . ketika sampai di sana , suasana nya enak . nyaman . dekorasi nya juga membuat betah . pelayan nya ramah-ramah . saya di sana memesan steak . untuk soal makanan rasanya enak . minuman nya yang saya suka karena rasanya segar . lupa nama nya apa tapi bahan dasar nya adalah mangga .",positive
sudah muak dengan indihome makin ke sini makin mahal bayar nya dan kualitas nya makin menurun,negative
"dulu enak sekali , sekarang rasanya biasa saja . mungkin karena selera saya yang terus berubah sementara tempat ini masih mempertahankan tradisi nya . pelayanan dan suasa nya restoran masih sama seperti dahulu , terjaga tetapi bisa terus ditingkatkan agar tidak ketinggalan zaman .",negative
sebuah harapan dilontarkan komisi pemberantasan korupsi kpk terhadap terdakwa korupsi e-ktp setya novanto .,neutral
"makan kaki kambing paha yang empuk dan lumayam besar untuk ukuran medium , pas untuk satu orang , makan tanpa nasi , dengan es lemon tea . segar kekurangan nya hanya tempat nya berasap , wajar kan namanyanjg kambing bakar hehehe",positive
"menikmati makanan sunda dengan suasana di pinggir lembah dan disamping sungai kecil , terasa sangat menyatu dengan alam , hanya saja pelayanan nya agak sedikit lambat karena antara dapur dengan saung saung agak berjauhan .",positive
"restoran ini sudah menjadi favorit keluarga sejak dahulu dan rasanya tidak berubah . tempat nya luas , cocok menampung acara keluarga besar . kalau akhir minggu , lebih baik bawa sopir karena susah parkir saking penuh nya . sayang nya lokasi untuk merokok dan non merokok area nya agak bercampur , jadi kalau membawa bayi harus hati-hati .",positive
"cubit pankreas nya bisa nih . iri tidak pernah bisa naik pesawat , ke mana - ke mana naik onta saja dia",negative
menu yang ditawarkan di tempat ini bikin jadi lapar dengan bau aroma ikan bakar dan ayam bakar nya . gurame goreng nya sungguh mantap sekali ditambah dengan sambal yang khas sunda asli . tempat nya bersih dan pelayanan nya bagus sekali . lain kali kita akan kemari lagi tunggu ya .,positive
"menu nya beragam . waktu itu saya mencoba beli pizza nya yang besar . ukuran pizza nya panjang dan tipis , maka dari itu pizza nya saya bilang crunchy",positive
suki nya enak . beli 10 gratis 1 . harga terjangkau . bisa pilih dua macam kaldu .,positive
100 million b.c. dirilis sebagai jurrasic commando di perancis adalah film aksi tahun 2008 oleh the asylum .,neutral
"saya kemarin memesan ayam panggang 2 porsi masing-masing 1 / 2 ekor , kangkung terasi , mineral water 3 , nasi 2 , dan udang bakar madu . ayam panggang nya kecil sekali . kangkung anyep . udang bakar hanya berisi 5 - 6 ekor yang ukuran nya tidak lebih dari jari saya dan ternyata harga nya 80 ribu an lebih . are kamu kidding me ? awal disuruh ngantri padahal dalem masih kosong .",negative
"lokasi rm ponyo sangat strategis di tempat ramai , hanya disayangkan bangunan nya tidak terawat , lantai 2 nya banyak debu . makanan yang disajikan standar masakan sunda , hanya dengan harga yang lebih mahal dari resto sunda sejenis , sambal nya juga biasa , cenderung tidak pedas seperti sambal sunda kebanyakan .",negative
"the valley restoran ini pemandangan ke kota bandung timur no. 1 . malam hari terluhatn nya indah sekali , lampu kedap kedip indah sekali . makanan dan minum an nya okoklah",positive
"menu dan harga yang ditawarkan sama saja dengan sapu lidi , cuma tempat nya lebih luas . kebetulan kami hanya memesan nasi goreng , sop buntut , cappucino dan jus stroberi . semuanya enak . :",positive
"kafe di daerah dago pakar ini dapat dibilang menjual suasana , pemandangan kota bandung diwaktu malam / sore dari tinggian dago / ciburial yang sangat romantis serta sejuk dan segar nya udara bandung utara . menu makanan standar kafe makanan barat , indonesia , dan jepang porsi nya cukup besar . dibanding kafe sejenis di area ini , harga yang ditawarkan relatif lebih terjangkau .",positive
"selamat sore tweeps , kemarin pidato politik awal tahun dari ketua umum yang juga disiarkan langsung oleh . bagi yang belum menyimak saya akan kuliah twitterkan sore ini .",neutral
tempat makan yang bersahabat di dompet . tempat makan ini menyediakan berbagai masakan sunda dengan suasana tempat makan yang kental adat sunda . berkunjunglah sebelum waktu makan siang karena saat makan siang orang-orang akan menanti untuk makan di tempat ini . rasa makanan yang pas di lidah dan harga yang bersahabat mungkin membuat tempat makan yang satu ini ramai dikunjungi pengunjung .,positive
"makan siang di sini asyik juga . nuansa bali walaupun music nya musik sunda kadang musik khas bali bergantian . tempat nya enak dan adem tapi sayang sekali pesan kopi lama banget datang nya , diminta berkali kali , iya pak iya pak hampir 1 jam dan ketika kopi datang pun bukan kopi panas tapi kopi ade , ini kah ciri khas kopi di sini . kalau khas nya kopi dingin tidak enak .",negative
cucok nih de-de double deh ; .. golkar demokrat pdip nasdem hanura pkb ppp berkumpul maling . gede vs sudrajatasyik . clappinghands clappinghands clappinghands,neutral
"saya tidak pernah iri dengan kebahagiaan orang lain . karena bagi saya , saya bahagia ketika orang lain bahagia . termasuk jika jokowi menjadi presiden 2 periode untuk indonesia , saya pasti akan bahagia .",positive
"peduli generasi muda dari bahaya narkoba , fpi malah dikriminalisasi aksi nahi munkar front pembela islam",neutral
"setiap ada waktu ke bandung dan jalan-jalan ke ciwalk , suka mampir ke the kiosk ciwalk karena banyak pilihan makanan dan minuman sunda . makanan dan minuman dari beberapa tempat yang sudah ada dan cukup terkenal di ku mpulkan jadi satu di sini jadi tidak bingung untuk memilih makanan dan dari sisi harga juga tidak mahal menurut saya .",positive
copot dari keanggotaan polisi saja . daripada jadi perusak nama baik korp .,negative
the best city ringan di tengah kota bandung . suasana yang romantis untuk nge date atau acara spesial . makanan dan minuman nya juga oke untuk dicoba . rekomendasi banget . terima kasih untuk mas kamal untuk pelayanan yang sangat ramah .,positive
"sesuai nama nya , restoran ini unik dalam menyajikan makanan nya , yaitu memakai piring beralas daun . cara antre memilih makanan nya juga unik , karena calon makanan dijejer , tamu bisa memilih dan nantinya akan dimasak kembali sampai matang . makanan yang disajikan lebih seperti makanan rumahan jawa / sunda . dari segi jenis makanan maupun rasa , tak ada yang istimewa .",negative
penasaran sama rosti benedict egg - nya dengan kuning telur yang meleleh pada saat di belah membawa saya ke kafe ini yang menyediakan sarapan sepanjang hari . untuk makanan beragam mulai dari makanan barat dan masakan fusion korea . sayang untuk harga tidak bisa dibilang murah karena memang konsep nya kafe,positive
makanan nya enak-enak dan semua worthy ! dari sajian pembuka nya sudah bikin ingin menambah ! ditambah main corse nya yang ukuran jumbo . tidak menyesal deh makan ke sini,positive
dunia ini terasa terlalu sempit ! sempit karena terlalu banyak nya orang munafik ! seperti lo kan ? tak !,negative
fahri hamzonk ketua mulut nyinyir mulut bangkai busuk . sangat tidak sesuai dengan sok agamis nya sok intelek tapi otak nya isi nya jelek . harus nya mulut nya itu di cuci sama air kencing nya sendiri,negative
"the kiosk braga salah satu alternatif tempat makan siang bagi saya dan rekan kerja saya , sebelum direnovasi menjadi konsep the lost sensasi makan di dalam gua , the kiosk cukup rekomendasi , namun akhir akhir ini , pelayanan nya sangat buruk , sering lama , bahkan bisa hampir satu jam , pesan makanan jam 12.05 , datang nya 12.55 , untuk harga sih standarlah , tidak bisa dibilang murah juga karena .",negative
"rasa bumbu nasi goreng nya tidak seenak dulu lagi , terkesan hambar dan lebih asin . perlu ada pengontrol kualitas rasa agar kualitas tetap terjaga .",negative
"mana kinerja nya yang paling buruk ? tni , polri , satpol pp , hansip atau satpam ?",negative
"deklarasi paslon gubernur - wagub jawa barat , amp ; di sabuga bandung selasa 9 / 1 besok , akan dihadiri ketum demokrat , susilo bambang yudhoyono dan ketum airlangga hartarto .",neutral
"bapak reformasi ? kalau dulu iya sekarang si tukang fitnah nih kakek bangkotan amin raos , kelakuan sudah seperti yang hobi buat fitnah . ingin naik panggung tidak tahu diri otak sudah tumpul tapi berlaga prof jenius dasar",negative
"rasa yang ditawarkan tidak wah , tapi cocok di lidah , harga cukup terjangkau . cuma 2x ke sini dengan makan menu yang sama rasanya berbeda . walaupun sama-sama enak tapi yang pertama lebih enak . semoga teknis nya diperbaiki lagi . servis nya mantap",positive
"kualitas makanan di valley sangat tidak sebanding dengan harga nya . terakhir ke valley tahun 2010 harga nya masih agak wajar , sekarang awal 2016 harga nya sudah di luar wajar . menu andalan nya zupa zupa sup . saat 2010 harga nya masih 27.500 sebelum pajak dan pelayanan . sekarang 52.500 sebelum pajak dan pelayanan . menu main course ayam dipukul rata 147.500 dan rasanya tidak enak .",negative
"paling suka sama bagian lemak nya karena lumer di mulut , cuma sayang daging nya agak alot ... bumbu nya khas di banding sate-sate pada umum nya",positive
"kok bisa ya , dibelakang mengata - ngatai di depan sok hormat-hormat , ketawa ketiwi . inilah manusia munafik yang sesungguhnya . konsisten dong pak kalau benci , ditemukan pun tidak sudi",negative
"konsep-konsep yang di tawarkan oleh paslon rindu sangat inovatif , kang tea dong",positive
tempat ini terbaik banget buat kalian mau pacaran atau menyatakan cinta ala romantis di puncak gunung dengan hawa sejuk dengan disajikan wine dan makanan eropa yang khas .,positive
anggota dpr ri : warga yang kosongkan kolom agama di ktp sama saja dengan komunis -,neutral
"anis - sandi menang . ahok dipenjara , megawati stroke , jokowi lengser , iwan bopeng tertangkap dihajar tni , tito dipecat jadi kapolri , nusron wahid dan panser ngemis-ngemis minta perlindungan ulama dan habib . aman indonesia sejahtera rakyat nya . penuh berkah hidup rakyat nya . cuma satu islam harus tetap bersatu walau beda organisasi seperti waktu 212 . allohuakbar",negative
"baru pertama kali ke suis butcher atas rekomendasi teman yang asli bandung . kata nya sudah sejak dia kecil sudah ada . tempat nya sih memang sudah agak kuno interior nya . untuk steak menurut saya enak . saus nya cenderung biasa tidak ada speciality nya . kemarin mau coba tenderloin lagi kosong . akhirnya memesan sirloin parmegio . secara keseluruhan baik 7,5 lah . minum jus avocado mmm enak",positive
kalau mau beli obat pergi saja ke kimia farma yang berada di ujung jalan itu,neutral
"sudirman said jadi cagub jateng amp ; calon wakil gubernur nya ada 3 silakan filih mau mohammad riza chalid , setya novanto ato maroef sjamsoeddin beamingfacewithsmilingeyes",neutral
"tweeps , bila kamu selesai transaksi mengirim , pastikan cek kembali alamat di resi sebelum meninggalkan counter jne pondok timur ya",neutral
"tim saya akan mengadakan makan malam tema di burgundy . daripada tersesat , saya dan sekretaris saya mencoba mengecek tempat nya dahulu sehari sebelumnya . sekalian juga tes makanan . perjalanan nya jauh sekali dan naik turun bukit . diperparah ketika kami ke sana itu hari minggu sore sehingga macet . sesampai nya di sana sih pemandangan nya oke . tapi layout restoran nya biasa saja .",negative
ganjar tak ingin ambil pusing walaupun banyak jagoan pdip keok di pilkada 2018 .,neutral
"saya suka steak . steak di sini olahan nya tepat . penyajian pun classic . sayuran serta kentang bakar . merek lama yang masih eksis sampai sekarang . entrecote paris nya sangat direkomendasikan . tentu saya menyukai nya medium rare . biar daging lebih juicy dan tidak kering . tempat nya sih biasa saja , rumah tua arsitektur belanda . pelayanan rapi dan harga nya sesuai untuk steak .",positive
"kenapa mas ahy kalau berani bungkus , lebih ska masih pakai sragm , tegap",neutral
"harga nya murah tapi makanan nya kurang terlalu memuaskan , pesan buritto nachos tapi rasanya tidak seperti yang dibayangkan . kecewa .",negative
"ustad felix apa tidak malu , maka dari itu jangan kepedean kalau jadi orang , tahu diri kenapa tad ?!",negative
"sebenarnya pr netizen sudah bisa agak cair dengan demokrat . eh si arief pula yang buka luka lama , yang rugi kan partai say , ... bagaimana nih pak",negative
"naik grab , abang nya cerita yang kemarin anak kena lemparan batu di jalan . juanda saat lebaran ternyata anak teman nya",neutral
jahat kepada si bangsat tofalemon adalah ibadah lanjutkan kakak jangan kendor ! kita tidak usah berbaik hati dengan bajingan,negative
"mi enak , bakso mantap , kuah segar . sayang saos dicampur langsung ke bumbu bakmi , secara saya tidak suka kalau makanan langsung diberi saos . merusak rasa asli . yang menonjol bagi saya adalah harga untuk menu-menu yang disajikan . - bakso goreng , 3 butir rp . 28.000 . - menu tambahan , meski kita tidak pesan namun di meja tetap disajikan . - seporsi mi ayam manis pedas .",neutral
"di bandung tepat nya di jalan , ciumbuleuit , ada soto semarang nama nya , kami sekeluarga memang paling doyan sekali makan soto ayam . hanya kalau di surabaya pakai koya di sini tidak ada . yang buat lebih lezat lagi sambel nya dan minum nya jeruk hangat eh selera makan jalan terus .",positive
saya pernah ditolak masukkan makanan ringan di sini . hanya makanan di sini enak kog . manager nya ramah . saya tidak sakit hati dan acara rijsttafel resto yang lewat tengah malam asik sekali . saya dukung terus ya .,positive
mui meminta umat islam menggunakan hak pilih nya di pilkada serentak 2018 .,neutral
"saya dapat rekomendasi restoran ini dari teman saya . kata nya beliau bilang restoran ini bentuk , bangunan interior dan rasanya tidak pernah berubah semenjak beliau duduk di bangku sma atau tahun 90 an . luar biasa konsisten , dari tahun 2007 saja saya datang ke kafe ini hingga sekarang tahun 2015 yang saya lihat hanya perubahan di musala konsumen nya saja tadinya di belakang sekarang jadi di depan .",positive
"saya menghargai siapapun yang memaknai politik adalah jalan kotor , tetapi saya sangat kecewa , karena anda sebenarnya sedang menghancurkan negeri ini .",negative
"bagaimana minimal . ini sudah jam 23 lebih lh waktu makassar , internet belum ada juga . bayar mahal internet jelek ini",negative
"makan siang dengan istri dan anak anak saat tahun baru di restoran ini sangat chaotic . pertama tama perlu waktu tunggu untuk dapatkan kursi saat tiba 5 menit , setelah duduk , kami tidak langsung didatangi pelayan saji dengan daftar menu nya , perlu waktu 10 menit lagi , meja di hadapan kami pun sampai 30 menit belum dibersihkan , sampai makanan tiba . cukup menyebalkan .",negative
ada tidak film genre crime yang pending nya yang jahat yang menang ? bosan melihat ending yang mudah ditebak bikin kesal,negative
dia ketahuan bikin indomie goreng jumbo padahal kan kalau 1 itu tidak kenyang .,neutral
"saya bersama keluarga makan di dapur sudah apati anggrek . semuanya baik-baik saja , dari rasa makanan hingga kecepatan pelayanan . namun pada saat selesai membayar , pelayan bulak balik melihat kami dan tiba-tiba lampu tempat kami dipadamkan . padahal masih ada waktu 1 jam lagi sampai tutup . kami menegur pelayan tersebut dan pelayan tersebut mengatakan gardu listrik mati , tetapi aneh kan hanya lampu tempat kami .",negative
"saya kok yakin banyak yang berpikiran sama seperti saya , muak banget dengan cara komunikasi dan tata kata ala anies dan pandji sama-sama sampah",negative
"saya bersama keluarga makan siang di sini , di lantai 5 dan di seberang kami tepat area kitchen . kami sangat tidak nyaman , karena staf kitchen nya sangat berisik sekali dan yang mereka bicarakan itu dengan bahasa sunda yang kasar dengan suara lantang . makanan cukup baik , tempat menunjang , tapi dari kenyamanan nya tidak ada nilai nya .",negative
"seorang teman mengajak hang out saat sore , sayang nya tempat parkir hanya muat tidak lebih dari 5 mobil . jadi susah dan lumayan menghabiskan waktu yang lama hanya untuk mencari tempat parkir .",positive
aku jadi berpikir mungkin dia tokoh utama perpecahan yang terjadi selama ini . menjadikan orang lain sebagai kambing hitam aku bosan dengan orang orang munafik,negative
"mengutip dari pak ridwan kamil , tolong pak dihilangkan foto nya karena kalimat nya lebih saya perlukan .",neutral
mantap . nasi goreng lidah nya . itu yang hanya bisa saya tulis di sini . tapi menu yang lainnya juga oke . dari sop iga dan yang lainnya . tapi tetap saya lebih suka nasi goreng lidah .,positive
"zaman sekarang masih ada yang bicara pribumi ? lah , anda belum tahu mereka sudah jadi mayat ratusan tahun lalu di lenyapkan teknologi .",negative
"memasuki resto sagoo kita disuguhi interior antik , pernak pernik jadul mengingatkan kita akan barang barang lama di dapur zaman dulu . makanan yang ditawarkan juga khas peranakan zaman dulu , harga , dan rasa sebanding biasa-biasa saja alias standar tidak ada yang istimewa , penampilan ruang dan penyajian juga sangat biasa .",negative
"cepat respon , pengiriman super kecepatan . barang sesuai deskripsi . terima kasih doki toko",positive
jokowi berpesan bahwa siapa pun yang akan menang nanti harus tetap jaga persaudaraan dan persatuan .,neutral
"variasi makanan banyak , ala rumahan khas sunda , rasa lumayan enak . ada jengkol , ada kue balok juga di sini",positive
"menu makanan di sini menurut saya cukup beragam , banyak pilihan sayur dan daging . untuk soal rasa sih biasa saja , tidak ada yang spesial . saya ke sini waktu bulan puasa , makanan nya seperti yang kurang segar . untuk harga ya lumayan murah karena ini kan ada nya di mal .",positive
puluhan model berjalan di panggung runway memakai womenswear collection spring summer 19 .,neutral
"tidak dong . aku pilih sby , eh pilih prabowo maksude . dan yang akan datang aku pilih yang selain jokowi seperti biasanya yang selain dari partai banteng moncong tepung . grinningfacewithsmilingeyes",negative
"batagor adalah singkatan dari bakso tahu goreng . batagor riri termasuk batagor yang terkenal di bandung . rasanya enak , gurih dan terasa ikan nya . batagor riri ini cepat sekali tutup nya . jangan terlalu sore atau kemalaman ke sini , sering kehabisan .",positive
"hindari kepadatan , menhub imbau masyarakat tidak kembali ke jakarta bersamaan pada 1 januari",neutral
"indihome kalau mahal tetapi bagus sih oke , lah ini . aduh sudah mahal . kusut",negative
"pelantikan pengurus baru front pembela islam fpi garut selatan oleh ketua dpw fpi jawa barat , kh . abdul qohar , lc",neutral
"puas dengan servis nya , ramah ! harga nya sebanding dengan pelayanan dan rasanya . pemandangan nya yang keren banget , cocok buat acara ngumpul bareng teman dan keluarga ! pokok nya rekomendasi sekali ! tidak menyesal deh , pokok nya harus ke sini lagi ! saya dilayani oleh feriyana yang super ramah dan baik , pokok nya buat teman-teman the 18th ini recommened sekali !",positive
"jalan braga memang cocok untuk berkumpul sekalian kumpul-kumpul bersama teman-teman , jangan lupa mampir ke sini tempat nya lumayan nyaman , untuk hanya sekadar menikmati makan malam , tempat nya satu kawasan dengan braga city walk",positive
"kebanyakan restoran sunda di bandung memang memiiki kualitas makanan yang memuaskan , tapi di raja sunda ini pelayanan nya juga cepat tidak pakai lama . walaupun saat kami mengunjungi untuk makan malam menjelang waktu tutup restoran tapi pelayanan tetap ramah dan profesional . makanan cepat tersaji dan tentunya enak apalagi saat perut sedang lapar .",positive
memang itu yang jadi gubernur jawa barat untuk apa saja periode ? malu - maluin saja . harus pak presiden yang turun tangan begitu . itu ciliwung apa kabar nya ? bagaimana lanjutan normalisasi sungai nya di zaman asu ?,negative
"makanan penutup yang disajikan di sini luar biasa enak-enak banget , harga sangat murah dan terjangkau , pelayanan cepat dan sangat instagramable cocok buat foto-foto",positive
"makan malam bersama . seluruh keluarga . di hari ulang tahun suami . menjadi sangat berkesan , dengan suasana yang menawan di 18th trans luxury hotel . pelayanan yang sangat ramah dari mas tian . tidak perlu menunggu lama , makanan dan minuman yang dipesan . hitam angus steak dengan saus teriyakiny top markotop . sop buntut nya sudah tidak perlu diragukan . enak .",positive
waduh kok begitu provider sebelah saja cuma diminta biaya materai . sekelas maksa harus beli paket untuk ganti kartu ? apa sekarang cari untung nya dengan cara begitu ? bukan soal uang nya hanya cara nya yang saya tidak suka !,negative
