text,sentiment
sariayu color trend 2018 matte metallic lipstick hadir dalam 7 varian warna .,neutral
"area restoran ini lumayan luas dengan parkir yang cukup , pemandangan bagus , namun makanan yang disajikan tidak sebanding dengan harga . saya coba makan rawon , tapi lidah saya tidak merasakan sensasi rasa yang diharapkan .",negative
makanan tradisional yang selalu rasanya stabil iga garang asam nya dan java steak nya jangan lupa ya dicoba hidangan penutup semua kue enak lemper soes fla gulung . enak sekali tidak ada yang tidak enak kalau makanan di sini .,positive
"sudah lama banget pengin ke sini sama pasangan atau teman-teman ramuan sebenarnya , belum lagi dengar-dengar cerita dari teman tempat ini nyaman dan enak dijadikan tempat buat nongkrong apalagi buat anak muda . pas dapat off kerja , langsung deh ke sini bareng pacar , kita pesan cappucino , lemon tea , sama 1 loyang meat lovers pizza . no one of them adalah rekomendasi , atau even delicious !",negative
"hari ini sudah ketiga kali untuk menikmati lantai dua selalu dikatakna telah dipesan dan tidak bisa digunakan , entah sampai kapan pengunjung di lantai dua turun . tidak tampak pula aktivitas pelayan hilir mudik antar pesanan ke lantai dua , lain waktu mungkin bisa menikmati suasana di lantai dua lagi .",positive
"sate ayam , sapi ukuran cukup jumbo , dengan irisan bawang merah disajikan dengan lontong bisa menjadi pilihan makan siang",positive
"konsep resto nya menarik sekali , unik . menu yang titawarkan juga sangat variatif juga . harga yang ditawarkan tidak tergolong murah , tapi alamak . porsi nya mini , mungil , lebih ke porsi anak-anak atau cewek . layanan dari pelayan restoran juga kurang ramah .",negative
bubur ahong ini enak dimakan saat makan malam . banyak menu lainnya yang dapat dinikmati selain bubur . rumah makan ini ramai dikunjungi dan cukup luas . bubur nya juga enak .,positive
"tempat ini memang pas banget untuk yang butuh kenyamanan dan privacy , karena di resto ini memang menyediakan beberapa room khusus , setiap kali ke dakken saya selalu reserve ruangan khusus karena biar bebas saja ngobrol dan ketawa-ketawa nya , jadi tidak akan ganggu orang sekitar nya , sudah begitu bisa bangga pada diri sendiri - bangga pada diri sendiri tanpa malu ada orang lain yang melihat , poko nya benar-benar ruangan milik kita deh , hehehe .",positive
di sini tempat khusus makan steak . tidak bisa buat yang veget . tempat nya sih nyaman buat lama-lama alias nongkrong hehe . tempat ini cocok buat yang senang makan daging .,positive
itu logo pt railink bang . joint venture antara pt kami dengan angkasa pura,neutral
"susah ya sama orang primitif di tolikara papua yang bodoh , orang lagi salat id malah dibubarkan . si hitam yang tolol di tolikara",negative
tiu 125 tak 100 tkp 142 lolos enggak sih ? galau akut . butuh sandaran .,negative
"hai jika barang yang diterima tidak sesuai silakan klik pengembalian barang ya , cek untuk panduan lengkap nya",neutral
"jalan menuju ke sana mudah searah dengan padma hotel . meskipun agak ke dalam resto nya , tetapi tempat nya benar-benar nyaman . luas . makan malam untuk merayakan ulang tahun saya , kejutan sekali . kami diberi tempat yang pribadi untuk makan malam . pelayan nya super ramah , walaupun tempat kami di lantai 2 . pelayan nya dengan ramah mau bolak balik naik turun untuk membawakan pesanan makanan kami .",positive
"bubarkan kpk saja kakak , kpk digajih gede , yang korupsi makin menumpuk .",negative
"makanan nya enak . dipanaskan lagi kalau mau makan . pilihan nya banyak banget , pelayanan nya agak pendiam sih . tapi kalau lagi jalan jalan sering banget ditemukan rumah makan ampera . harga nya lumayan terjangkau . porsi nasi nya dikit dan disajikan teh tawar hangat , seger banget . lalap sam sambal nya enak dan gratis . ada mushola nya ada toilte nya juga . enak deh : d",positive
"digadang jadi wakil ade jaro di pilkada 2018 , beben suhendar tunggu keputusan demokrat via",neutral
"berbuka puasa di sini pada minggu lepas , pak supir yang mencadangkan tempat makan ini . makanan nya di sini sedap dan harga berpatutan . tempat nya luas dan cantik . rekomendasi too others to dine in here to rasa authentic sunda makanan indonesia .",positive
"makanan nya enak dan terkenal dari saya kecil dulu . tapi terakhir makan di sana , harga nya benar-benar tidak masuk akal untuk bakmi . pelayanan nya juga kurang ramah dan kurang sopan . padahal lokasi di perumahan tua dan kurang bersih . mengecewakan mahal sekali dibanding pesaing nya",negative
"dapatkan voucher pulsa rp 25.000 , - untuk dua orang yang beruntung setiap hari nya hanya dengan retweet bniquotes",neutral
"tidak diragukan lagi , jokowi memang presiden indonesia yang paling dicintai rakyat .",positive
"project buat idealcut nanti mengangkat banner lagi ya ?: sinar nya agak kecewa sih soal nya tahun lalu pas di lagu healing banner nya benar-benar menutupi pandangan , aku yang cuma 154 hanya tidak bisa melihat apa pun ?",negative
"peran politik gaek tua menjadi king maker . bisa jadi pak . seperti say , handphone , ht bahan prabowo pun calon presiden 2019 muda . seperti tsb , ahy , prediksi calon presiden gaek tua seperti jokowi dan prabowo entahlah tunggu pasar politik dan nuansa partai bergejolak 2018 politik makin memanas",neutral
"hai kakak , pembayaran dapat dicoba kembali melalui va bni dengan no rek 9880988622415253 dan kirim bukti bayar melalui email info : 1500 - 639",neutral
tweet - war terjadi lantaran hidayat nur wahid mengunggah dokumen pakta integritas atau kontrak politik deddy mizwar dengan partai demokrat .,neutral
pemandangan bagus untuk santai bersama di sore hari dan malam hari . makanan cukup variatif dan enak .,positive
"08:30 : kedatangan presiden ri dan rombongan di gate 2 , terminal 3 disambut oleh menteri perhubungan , menteri bumn , gubernur banten , dirjen perkeretaapian kemhub , dirut ap2 , dirut pt kami , dan dirut railink",neutral
"ayo bersama-sama jangan nonton lagi acara alay , sampah dan tidak berkualitas .",negative
"sangat keliru analisis anda , kesalahan paling fatal adalah demiz jadi kader demokrat top ada pembicaraan sebelumnya dan saat masih tahap negoisasi dengan gerindra , lanjut nya demiz memberikan izin meikarta di saat pak hica pandjaitan hadir di peresmian meikarta .",negative
"ini adalah salah satu restoran chinese yang sudah ada sejak lama . masakan dari kepiting nya favorit juara . biasa saya pesan kepiting rebus , babat toge dan cah kangkung",positive
paket sudah diterima dengan baik juragan . sedikit kecewa karena order warna hitam dikirim warna kuning .,negative
"sehabis puas bermain di trans studio bandung , saya bersama teman sepakat untuk makan ayam kakek di sini . ayam nya selalu enak dan gurih !",positive
susah payah selfie demi si samsung galaxy . yang penting usaha dan tetap bernyanyi,neutral
"rt : anak sma yang ketahuan mencuri helem di bip , hari ini pak ini adalah contoh sampah masyarakat yang harus dimusnahkan",negative
bakpao ini sudah terkenal dari zaman dulu namun sampai sekarang masih banyak digemari karena rasanya yang khas .,positive
"iya sih lippo grup perusahaan nya gede , tapi dosa nya ke masyarakat juga gede",negative
"saksikan antara demokrat , pks dan deddy mizwar malam ini pukul 19.30 wib bersama anisha dasuki di inews .",neutral
"saya datang ketika liburan panjang , dan ke sini untuk makan malam tanggal 11 malam . mungkin lagi ramai-ramai nya , jadi banyak menu yang habis . dan saat itu hujan , banyak laron . tidak bisa menyalahkan restoran nya juga karena laron kan hidup bebas . tapi yang disayangkan dengan resto sekelas ini , pelayanan nya masih lama . kami menunggu makan cukup lama untuk beef donburi saja .",negative
"kayak nya pagi ini macet banget ya sudah tur di bus lebih dari sejam , tetapi tidak sampai-sampai juga .",negative
"tak usah nonton film itu , bahasa jawa semua . sudah tidak mengerti , tidak punya teks , jelek lagi film nya . tindak pantas tayang di layar besar .",negative
"jagoan nya tumbang di jawa , pengamat : ini jalan terjal prabowo di 2019",neutral
pemandangan nya cakeepppp banget . apalagi pas berdiri di atas atap kaca beuuuuuh bikin panas dinginkan dengkul lemes . tapi berkesan banget .,positive
prognosis kerawanan pemilu 2019 dapat ditelusuri berdasarkan ipc pada pemilu 2014 yaitu diidentifikasi 14 kerawanan pemilu .,neutral
"bagaimana tidak marah coba , kena php indosat terus nih . pulsa selalu terpotong ludes tak tersisa .",negative
"jangan tuntun jokowi realisasikan janji kampanye , karena itu semua hanya contoh cara menipu pemilih",negative
"lebih untung beli ori014 di bni , cashback 0,2 % untuk dana freshfund amp ; 0,05 % untuk non freshfund .",positive
"lu ada masalah apa sih sama orang arab ? rasis benar ya lu ? dari kemarin-kemarin gue tidak pernah bahas agama , ras , suku atau bangsa lho ya ? idiot .",negative
"entah kebetulan atau memang sampai nya selalu skitaran jam makan siang , tapi itulah yang terjadi setiap datang ke nasi bancakan . begitu melewati pintu masuk , langsung dihadapkan dengan natrian yang panjang untuk bisa mengambil makanan yang ada di dalam , belum lagi harus mencari tempat duduk yang pasti penuh . tetapi pelayan nya sigap , setelah bangku kosong langsung dibersihkan piring kotor nya .",positive
aku bosan dengan drama sinetron ini . ku mohon segeralah berakhir . lelah aku mengikuti alur nya .,negative
kpu tetap bersikukuh menolak eks napi korupsi ikut dalam pemilihan legislatif 2019 .,neutral
saya bukan messi dan saya tidak suka dengan cara barcelona memperlakukan saya .,negative
pemborosan dan penghabisan uang rakyat jakarta buat bancakan dan dihamburkan buat pengikut pendukung nya prabowo koalisi kekeluargaan fpi isis hti gmpf mui,neutral
"saya , istri , ipar , anak usia 4 tahun , serta sopir mobil rental mencari makan siang saat mulai agak keroncongan sel jalan-jalan di gasibu hari minggu . jam 1 siang dari gasibu mencari alternatif makan siang . akhirnya terpikir kampung daun . kondisi jalan yang macet membuat perjalanan cukup lama , sekitar 1 jam . sampai di kampung daun , ada cukup banyak orang duduk di sekitaran lobby .",positive
"bagus banget nih bni syariah , tidak ada potongan administrasi tiap bulan nya",positive
rasis . tapi kenyataan kan ? jawab dong kalau memang kamu pintar . benar kan . coba sebutkan tokoh yang menginspirasi sunda ? dosen itb saja bukan dari sunda,negative
kita dapat melakukan pembelian paket dorongan dan promoted dorongan menggunakan bukalapak credits .,neutral
sby juga cabut saja warga kehormatan nya ! lagipula sepakterjang sby uji banding banyak penyelewengan nya jika di banding pengabdian nya !,negative
deutsche welle tahun 2017 ditandai dengan dinamika politik pasca pilkada dki jakarta dan wara wiri seputar setya novanto dan panglima,neutral
"bagian kedua ketua umum dpp partai demokrat membacakan nama-nama cagub dan cawagub yang diusung oleh partai demokrat , diawali dengan mengumumkan nama benny harman sebagai cagub untuk provinsi nusa tenggara timur net",neutral
"memang banyak bacot sih , omongan doang gede bocah , kalau memang lu simpatik ke suku asmat , suruh mahasiswa dokter terbaik mu datang untuk ke papua , biar kalian tahu rasanya nyamuk malaria itu seperti apa",negative
"tempat nya cukup unik , rasa makanan standar , menu yang ditawarkan juga biasa , hanya saja yang menarik tempat dan keunikan nya , cara memanggil pelayan nya dengan memukul kentongan , . aku pas ke sana pada malam hari , ditambah hujan , udara nya cukup dingin menusuk tulang , sempat menunggu kira-kira 15 menit untuk bisa dapat tempat , karena penuh blok pada saat itu . disarankan kalau mau ke sana sore-sore .",neutral
zadit tidak ada kualitas nya mengkritik tanpa melihat fakta . seperti tong kosong berbunyi nyaring sehingga terlihat bodoh .,negative
"hot lemon tea , onion ring dan chicken steak : sempurna matte i think . aku visi yang di daerah cimahi , tapat nya di cimahi mal . rasanya enak , layaklah harga sama rasa .",positive
makanya penyelenggara pemilu itu harus diawasi ketat . contoh pilkada dki soemarno ketua kpud dki itu pro anis - sandi . jangan sampai kejadian pilkada jakarta terulang dipilpres2019 .,neutral
lokasi nya oke banget buat foto-foto . datang pada saat sore menjelang malam ketika lampu-lampu akan dinyalakan . romantis sekali . makanan nya biasa saja tidak ada yang spesial,negative
berdebat dengan para ahli kitab yang lemah syahwat itu menyebalkan . dikritik bgtu malah dibilang sesat . dikasih dalil minta tafsir . dikasih tafsir minta logika . kalau tidak sesuai dengan syahwat mereka ya tetap dinista ?,negative
"rasanya enak , harga juga jadi jadilah . cuma antre saja buat dapat tempat duduk . seneng nya di depan dekat parkir ada yang jual kue-kue basah tradisional , jadi seneng deh .",positive
"saya dan istri memilih restoran ini untuk makan siang karena lokasi nya dekat dengan kantor , di daerah setiabudi , bandung . lokasi nya tepat berada di belakang spbu jalan setiabudi , di seberang hotel hemangini . tempat parkir nya cukup luas . suasana bistro dan bar ini sangat nyaman , dengan desain interior nya yang unik , dan cocok sekali bagi yang senang berfoto ria , selfie , maupun yang senang hang out .",positive
"entahlah , saya dulu sering mendengar pak dari demokrat dan drajad wibowo dari pan .",neutral
"akan diperiksa sebagai saksi kasus e-ktp dalam kapasitas sebagai mantan ketua badan anggaran dpr ri , olly dondokambey berjanji memenuhi panggilan kpk .",neutral
"malam itu saya bersama pasangan saya memutuskan untuk mencari makanan pengganjal perut selepas pulang kerja . pilihan saya jatuh pada kafe ini , yang saya ku njungi adalah kafe madtari yang berada di jalan rangga gading , yang dekat dengan dago plaza . waktu itu saya memesan roti bakar susu keju dan mi rebus telor kornet . kesan pertama yang saya dapat adalah harga yang ditawarkan mahal .",negative
tolong pngmbalian dana dengan tidak psanan order dilakukan tanggal 28 okt 15 via mandiri klik pak sebesar 210.000 . terima kasih .,neutral
"berkesempatan menikmati santap pagi dikarenakan sedang menginap di hotel padma bandung . sebagai pengunjung baru seperti saya dan mungkin yang lainnya barangkali akan antusias terhadap suasana santap pagi yang diwarnai dengan pemandangan dari sisi timur , karena dari sisi tersebut terdapat keindahan bangunan hotel berikut kolam renang - nya , selain itu juga terdapat barisan bukit dan pegunungan akan menambah keinginan untuk berfoto ria",positive
karyawan malas untuk apa kasih cuti . bisnis lagi jelek malah mau foya foya . mikir dong !,negative
pasang pabx panasonic di cisauk rumpin gunung sindur puspitek muncul parung prumpung ciseeng bsd,neutral
"tidak menyesal beli makan di warung upnormal . masakan nya enak-enak . cara mereka mengolah indomie juga beda , jadi lebih enak gitu .",positive
"menunggu 60 menit untuk nasi wagyu dan nasi sosis , dibilang nya sudah habis setelah 60 menit menunggu . tidak ada staf yang peduli untuk menginfokan ke kami . definitely would not datang kembali !",negative
"awal tahun 2018 menerima kunjungan gubernur provinsi dki jakarta bapak anies rasyid baswedan didampingi oleh ke . dinas sosial bapak masrokhan dan ke . panti pstw budi mulia saya bapak akmal towe , kunjungan beliau untuk memastikan bahwa kebutuhan pelayanan abang wbs terpenuhi",neutral
"ada bani micin nesu bandingkan say yang bikin album dengan menteri-menteri pakde yang nge - bank padahal ini kan spontanitas , hahaha telan itu micin facewithtearsofjoy",negative
"mungkin semuanya gara-gara reda dipo saya jadi bisa makan ikan . ketakutan akan bau amis dan eneng saat makan ikan tidak ada pas makan ikan di sini . menu wajib kalau makan di sini bawal goreng bakar , capcay yapuy dan sambal tyson tentunya . masih tidak suka ikan ? jangan bilang tidak suka makan ikan deh kalau belum mencoba makan di sini !",positive
"rapat perdana pembentukan tim koalisi kebhinekaan partai demokrat , pkpi amp ; pks mengusung bpk . benny k . harman amp ; bapak ban nya a . litelnoni paket harmoni calon gubernur dan wakil gubernur pro . net periode 2018 - 2023 .",neutral
"makanan nya enak , pilihan banyak . menu buat anak-anak juga ada . jajanan tradisionlal nya juga lezat . bagus makanan",positive
"saya lebih suka jual beli sama muslim . malas memberi rezeki non muslim . non muslim ya mas , oke be .",negative
"asli nya ini basa berada di jalan karapitan setahu saya , sekarang memenag sudah tersebar di beberapa tempat di bandung . makanan nya juga tidak hanya bakso , tetapi ada beberapa makanan tambahan yang lain . untuk rasa juga tidak terlalu spesial . untuk harga dengan ukuran harga bakso di bandung cukup mahal . ditambah pelayannan nya yang kurang bagus di ciwalk .",negative
"takut rusuh , risma ogah bakar kembang api dan gelar pesta tahun baru",neutral
dipecat berarti sudah tidak dipakai kan ? dipecat karena apa ya ? mungkin dia cabut ya .,negative
"menurut wiranto , penempatan iriawan sudah tepat meskipun jawa barat tidak termasuk wilayah rawan saat pilkada .",neutral
"kak aas , plasa telkom di daerah bekasi , berada di ahmad yani bekasi , jalan . jend a . yani kav . b1 - 2 bekasi . terima kasih - citra",neutral
"kami selalu menyempatkan mampir kemari kalau bertandang ke bandung . dengan potongan daging yang besar , saos kacang yang kental , dan harga yang standar membuat kami sangat merekomendasikan sate di sini !",positive
"gunakan kunci duplikat , bank bri unit kotabaru inhil dibobol maling , uang rp 1 miliar lenyap .",neutral
pa ini kondisi tegalega yang kumuh banyak sampah yang menumpuk tidak terurus dan bedeng-bedeng liar tolong perbaiki ini sudah terlalu lama,negative
"hai martin , saat ini kami sudah meneruskan kembali dana nya pada saldo tokopedia kamu ya .",neutral
"pilgub jabar 2018 , ridwan kamil bakal kebanjiran suara generasi milenial jawa barat 2018",neutral
"ayam goreng nya renyah dengan bumbu yang khas es krim sundae nya segar dan harga nya cukup murah dengan empat macam rasa yaitu chocolate , strawbery , blueberry , dan kiwi",positive
"kalau sudah gila , ya sudah , tak bisa lagi dihukum , tak bisa lagi diadili , walau sudah separah apapun . nama nya orang gila , ya tak bisa lagi dinasihati dan diingatkan",negative
"saya sudah datang terkantor gi , kem - tim saya hanya dapat perdebatan dengan staf finance / wd . bapak . rizky .",neutral
hampir semua musala di stasiun jalur ke bogor kondisi nya juga terlalu sempit dan fasilitas wudhu yang kurang . bahkan sekelas stasiun besar bogor .,negative
saya suka makan di sini kalau ke bandung . makan dengan piring dari daun pisang yang tidak biasa . perlu dicoba ayam dalam bambu . tapi yang saya sesalkan kenapa mereka menjual ikan hiu ? saya sedih sekali melihat ada babi hiu yang dipajang di antara ikan-ikan lain di lemari pendingin .,positive
"nomor resi dpk3702190474215 saya cek sudah sampai jogja tanggal 14nov , sampai sekarang belum sampai rumah , tolong diproses secepatnya .",neutral
"daging kambing muda yang sangat empuk , harga yang pas dikantong , namun untuk tempat memang agak kurang nyaman tapi terbalaskan karena daging kambing nya yang enak",positive
"sudah hampir 5 tahun , itu si ganjar mengapaen saja sih ? kok bisa banjir begini ?",negative
"aku menyesal sudah beli handphone xiaomi , lain kali saya tidak ingin pakai handphone merek itu lagi",negative
"secara keseluruhan baik : lumayan baik . atmosfer nya enak juga buat santai-santai bareng . cerita nya ke sini tidak sengaja karena pengin mencoba tempat baru . pas masuk yang dicari pria ya langsung resto nya dulu karena lapar . hahaha . aku pesan nasi bambu lupa nama nya menurut saya sih biasa saja , minuman nya sih enak , hanya kalau melihat harga nya ya jujur saja memang mahal saya kurang merekomendasikan tempat ini .",negative
"dan di saat kesabaran diuji cek begini , indomie tiba-tiba melintas dalam pikiran .",neutral
"terletak di jalan braga yang legendaris di pusat kota bandung . restoran ini menawarkan pengalaman makan yang unik dengan menu khas eropa dengan harga super miring . satu loyang pizza nya kurang dari 70.000 id. pengaturan - an nya bernuansa dan ada live music menjelang malam . dengan harga murah tidak berarti kualitas makanan nya buruk dan pelayan nya seadanya , restoran ini menjungkirbalikkan stigma itu .",positive
"bikin pegal juga enak bebas macet , coba sipil yang paket , terus jalanan macet ya segel",negative
"enak banget sushi nya cocok buat kalian yang ingin makan sushi sambil nongkrong . pelayanan nya ramah , dessert nya enak banget . direkomendasikan buat anak gaol",positive
"kampoeng daun dengan nuansa khas pedesaan bandung bikin kita yang sedang makan semakin mantap menikmati hidangan , dengan makanan makanan tradisional khas sunda khusus nya . sangan enak dan nikamat",positive
"cara merekam layar android versi kitkat , uji coba pada asus zenfone via",neutral
hari ini mau belanja di biar bisa dapatkan cookingware keren plus kesempatan liburan ke holand,neutral
di markas pdi ada sekitar 300 orang yang berjaga suatu kebiasaan dilakukan sejak kongres medan lalu .,neutral
aku buka grab . tidak ada satu pun grab driver yang online karena tengah malam .,neutral
"saat ini sedang dilakukan pemeliharaan sehingga registrasi , perpanjangan , cek kuota paket internet dan akses layanan miliar - banking untuk sementara belum dapat dilakukan . silakan bisa coba secara berkala atau bisa cek update nya di linimasa .",neutral
"baru dan tersedia , 5 sekat makan siang kotak kotak makan yooyee kotak bekal anti bocor 590",neutral
"roti nya enak banget dan dengan ice cream yang sangat enak . lokasi di jalan braga dan tempat nya nyaman , asik buat hang out bersama teman dan kolega . direkomendasikan banget",positive
"pendaftaran mulai esok , kementerian kominfo buka beasiswa pelatihan digital untuk 1.000 orang",neutral
"nyesek banget sih orang tua menabung puluhan juta buat sekolahin anak di ui , tidak tahu nya cuma dapat dosen sampah begitu . kelewatan",negative
sudah mati rasa dengan indosat . dari minggu kemarin tidak bisa melihat video di twitter . bikin marah-marah terus,negative
prabowo kan punya pasukan orang stres banyak sekali mungkin dia sendiri mau bukan indonesia hancur,negative
"demi jokowi - ahy pilpres 2019 , sudahkah minta maaf kepada : dan yang dikhianati say ? by - l",neutral
"sumpah kecewa , nasi uduk langganan saya kerupuk nya ganti jadi kerupuk pelangi . kecewa banget parah tidak bohong .",negative
berita terbaru partai demokrat siapkan 30 ribu ktp dukungan untuk ily - cakra,neutral
"demi nu , yenny wahid tolak pinangan prabowo jadi cagub jatim , begini penjelasan lengkap nya via",neutral
"datang dalam keadaan ramai , masuk daftar tunggu . kurang lebih 10 menit kemudian ditelepon bahwa ada tempat kosong . pesan makanan dua pasta , satu sup dan satu omelette . pasta dan sup datang hampir bersamaan tapi omelette datang setengah jam setelah kami menghabiskan makanan yang pertama . pasta nya keras dan semua makanan nya dalam keadaan dingin . kaca di meja makan tampak kotor .",negative
yuk ikutan akhir pekan quiz dan menangkan pulsa nya ! jangan lupa mengikuti dan dulu ya,neutral
"kedai nyonya rumah di jalan naripan bandung , kafe cukup besar , dan makanan dan minuman nya sih okok saja , juga di depan toko tersedia kue-kue dan roti dan macam kue , di sebelah toko ada juga dunkin donat , bisa sekalian pesan dan nikmati di dalam .",positive
"2 minggu lalu saya berkunjung ke bandung untuk urusan pekerjaan , malam hari nya saya dan teman ingin cari kuliner bandung yang tidak biasa . akhirnya setelah sekitar 1 jam cari makan yang unik , kami dapat rekomendasi tempat pandan wangi . tempat nya lumayan banyak nyamuk karena saya makan dimalam hari , tapi setelah makan nasi pakai terong raos nya yang jadi menu andalan .",positive
makanan nya enak dan variasi makanan lumayan banyak . buka sampai malam dan cocok untuk yang cari makanan di malam hari,positive
"agus hermanto : kader demokrat wajib teken pakta integritas , begitu pula saya dan demiz",neutral
"alhamdulillah hari ini tidak ke jalan bugel agak kesal juga kalau tiap hari lewat sana melulu . sempit , dua arah , macet sudah jadi makanan sehari-hari",negative
"tokoh-tokoh penggerak gerakan partai pki indonesia : sby , iwan skeneder , paul dundes woolvowiz , oliver north , calvin haris , agung sasongko , putra mas agung , agung priyambodo , eko pratomo curup jehan , dan si : kopral pki tri sutrisno c.s. .",neutral
"menu di tempat ini sebetulnya sederhana banget tapi pemilik nya kreatif . sajian mie , roti dan makanan penutup nya di mix sama berbagai pilihan . tempat nya asik buat berkumpul dengan teman-teman . untuk harga nya tidak terlalu mahal sesuai sama rasanya .",positive
wasekjen pan menyatakan pertemuan tersebut untuk membahas persoalan bangsa dan penjajakan koalisi di pilpres 2019 .,neutral
"desain yang sangat bagus dan unik penuh ukiran kayu yang sangat mendetail , suka dengan desain restoran . lebih suka bersantap di lantai atas terutama teras karena bisa melihat pemandangan sekitar braga . makanan enak , pelayanan sangat ramah .",positive
menyesal pakai pasca bayar limit menelepon ternyata 100.000 dan sekarang tidak bisa menelepon sampai minggu depan . super konyol !,negative
toloong dengan sangat ya . saya benar benar marah melihat indosat kayak gini,negative
"kami ke sini karena letak nya berdekatan dengan hotel harris ciumbuleuit tempat kami menginap . memang sejak awal menginap kami sudah mengincar akan ke tempat ini . suami saya penyuka kopi penasaran untuk mencoba kopi di sini . jack runner melakukan roasting kopi nya sendiri memasak kopi hingga siap digiling , wangi nya semerbak memenuhi kafe ini meski kami duduk di teras atas .",positive
"sby dan kawan-kawan ribut melulu mau dijatuhkan , kepalang tanggung ayo jatuhkan saja . penakut !",negative
"tolong ya minimal , demi kemudahan nasabah agar di dalam stasiun tigaraksa diberikan mesin atm beserta iklan bank bni",neutral
"partai demokrat buka posko pemenangan chofifah - elmi , polsek gubeng laksankan pengamanan",neutral
"luar biasa ibu risma , sebagai pemimpin yang amanah mampu memberikan suri tauladan kepada kita semua . bahwa seorang abdi negara adalah sebagai abdi bagi rakyat , seperti dicontohkan oleh kehalifah-kehalifah islam di zaman dahulu . semoga ibu risma , selalu senantiasa diberikan kesehataan .",positive
"saya dulu sering makan di restoran ini , biasanya saya memesan kepiting dan udang . tidak ada masalah dengan kualitas bahan sebelumnya . namun minggu lalu saya kecewa dengan kualitas kepiting di hdl . saya sering makan kepiting , sehingga saya tahu persis bagaimana rasa kepiting yang segar dengan yang sudah lama disimpan . ketika saya makan di sana , saya merasakan bau amis dan rasa yang aneh .",negative
penjual lambat menanggapi . ada kendala lama diurus . sampai sekarang barang masih aman,negative
"paling suka makan di sini terutama di saat kantong kempes . __laugh__ . pilihan menu nya banyak : mi rebus , bakso , roti bakar , bajigur dan banyak lagi . saya paling suka makan roti bakar dan mi rebus dengan topping keju . guriih .",positive
"berada di tengah tengah jalan braga , tempat nya lumayan enak untuk nongkrong , ada live musik , makanan nya pun lumayan .",positive
"karena tidak disertai nomor rekening , sumbangan dikirim via jne , tiki atau menggunakan kurir pengantaran yang lain .",neutral
"biru ada 4 , hijau ada 4 , merah ada 3 , kuning ada 3",neutral
demokrat - gerindra sepakat usung achmad - eddy tanjung di pilgub riau 2018,neutral
"tempat sih oke , cuma parkir nya kadang di jalanan tidak ada yang jaga , tidak tahu pas saya datang lagi ramai mobil atau bagaimana . saya pesan soto ayam , lumayan , pesan juga nasi merah . oke rasanya .",positive
"merespon pernyataan syarat koalisi pada pilgub jabar yang diajukan oleh sdm mulyadi , ketua dpd gerindra jawa barat kepada kami , partai demokrat , yang berita nya telah tersebar dibeberapa media , berikut kami sampaikan hal-hal sebagai berikut",neutral
"mohon informasikan detail kronologi , pulsa awal dan akhir dengan mention tim ya kak , tim akan cek transaksi pemakaian pulsa nya",neutral
"tua bangka tidak tahu diri , bukan nya makin sadar dan istirahat di masa tua malah bikin masalah . mencalonkan diri lagi jadi presiden . nanti linglung",negative
kafe ini pemandangan pemandangan kota bandung di waktu malam nya sangat bagus . luas . kerlap - kerlip lampu di kota bandung tampak ramai terlihat dari sini . sangat indah harga makanan di sini terbilang cenderung murah untuk standar kafe . rasa lumayan penyajian tidak terlalu lama .,positive
"berdekatan dengan jalan riau , kopi progo tempat yang pas untuk istirahat . tidak cuma minum kopi , minuman lain seperti milkshake juga ada . makanan nya pun beraneka ragam , ada indonesia , italia , dan menu makanan barat . kalau yang hobi foto selfie , ada beberapa spot yang menarik untuk dijadikan latar belakang .",positive
"banyak petinggi lagi pada berlomba mendekat ke habib , ustadz , kyai , ulama . lalu memakai peci , baju muslim dan sarung . bagus sih .. tapi kenapa selalu terjadi hanya jelang pilpres ya ?",negative
"baik , mohon maaf buat manejemen nya ya . berawal dari jalan-jalan ke bandung dan mampir ke sini . hal pertama adalah penyambutan . iya kami tidak ada yang menyambut sehingga kami kira langsung duduk bisa , ternyata kami salah . ketika akan duduk di kursi yang kami tuju , ada pelayan yang tanya sudah pesan tempat duduk ? lalu saya pun bertanya , di mana ? dia jawab di depan . yowis .",neutral
"sore hari ini gubernur dki jakarta anies baswedan akan hadir di penutupan perdagangan bursa efek indonesia bei tahun 2017 , yang juga akan dihadiri oleh presiden joko widodo .",neutral
namun yang terjadi justru dia menyedot saldo gopay serta mengalihkan pengisian gopay ke akun dia .,neutral
"saya ke sini bersama rombongan teman dan tertarik karena kata nya pemandangan nya bagus . setelah menyaksikan sendiri , saya setuju dengan pemandangan bagus yang ditawarkan kafe ini . namun harus memilih tempat area non smoking untuk menikmti pemandangan yang bagus . saya memesan tenderloin steak dengan daging yang lembut disajikan dengan fried potato dan saus mushroom . namun rasanya tidak terlalu istimewa jika dibandingkan harga nya yang lumayan mahal .",negative
"jika nantinya terdapat kendala lainnya dan ingin menanyakan seputar tokopedia , jangan sungkan menghubungi kami kembali .",neutral
"pelajar tuna netra minta sepeda ditukar laptop , begini tanggapan jokowi - warta kota",neutral
"ada beberapa menu yang unik tapi rasanya boleh dicoba seperti tumis keciwis , terong goreng yang rasanya seperti perkedel empuk dan gurih . untuk harga tidak terlalu mahal dengan rasa yang cukup enak ya . tips : untuk akhir pekan lebih baik melakukan reservasi karena penuh sekali .",positive
"jika demokrat tidak dihibahkan , usmar siap head to head lawan bima arya",neutral
