text,sentiment,cleaning,casefolding,tokenizing,normalisasi,stopword,steeming,cleaned
"ustaz abdul somad bersilaturahim dengan imam besar fpi habib rizieq syihab di mekkah , arab saudi . pertemuan itu .",neutral,ustaz abdul somad bersilaturahim dengan imam besar fpi habib rizieq syihab di mekkah arab saudi pertemuan itu ,ustaz abdul somad bersilaturahim dengan imam besar fpi habib rizieq syihab di mekkah arab saudi pertemuan itu ,"['ustaz', 'abdul', 'somad', 'bersilaturahim', 'dengan', 'imam', 'besar', 'fpi', 'habib', 'rizieq', 'syihab', 'di', 'mekkah', 'arab', 'saudi', 'pertemuan', 'itu']","['ustaz', 'abdul', 'somad', 'bersilaturahim', 'dengan', 'imam', 'besar', 'fpi', 'habib', 'rizieq', 'syihab', 'di', 'mekkah', 'arab', 'saudi', 'pertemuan', 'itu']","['ustaz', 'abdul', 'somad', 'bersilaturahim', 'imam', 'fpi', 'habib', 'rizieq', 'syihab', 'mekkah', 'arab', 'saudi', 'pertemuan']","['ustaz', 'abdul', 'somad', 'bersilaturahim', 'imam', 'fpi', 'habib', 'rizieq', 'syihab', 'mek', 'arab', 'saudi', 'temu']",ustaz abdul somad bersilaturahim imam fpi habib rizieq syihab mek arab saudi temu
"jauh-jauh ke sini eh nyari nya bakso juga yah __laugh__ . karena udara bandung itu cocok nya makan yang hangat-hangat begini . kebetulan bertemu dengan tempat ini , enak untuk kongkow-kongkow , selain bakso banyak menu lain dan semuanya mengoda selera , hanya belum sempat coba semua , masih focus ke bakso malang ini . pokok nya makyuss dah !",positive,jauh jauh ke sini eh nyari nya bakso juga yah laugh karena udara bandung itu cocok nya makan yang hangat hangat begini kebetulan bertemu dengan tempat ini enak untuk kongkow kongkow selain bakso banyak menu lain dan semuanya mengoda selera hanya belum sempat coba semua masih focus ke bakso malang ini pokok nya makyuss dah ,jauh jauh ke sini eh nyari nya bakso juga yah laugh karena udara bandung itu cocok nya makan yang hangat hangat begini kebetulan bertemu dengan tempat ini enak untuk kongkow kongkow selain bakso banyak menu lain dan semuanya mengoda selera hanya belum sempat coba semua masih focus ke bakso malang ini pokok nya makyuss dah ,"['jauh', 'jauh', 'ke', 'sini', 'eh', 'nyari', 'nya', 'bakso', 'juga', 'yah', 'laugh', 'karena', 'udara', 'bandung', 'itu', 'cocok', 'nya', 'makan', 'yang', 'hangat', 'hangat', 'begini', 'kebetulan', 'bertemu', 'dengan', 'tempat', 'ini', 'enak', 'untuk', 'kongkow', 'kongkow', 'selain', 'bakso', 'banyak', 'menu', 'lain', 'dan', 'semuanya', 'mengoda', 'selera', 'hanya', 'belum', 'sempat', 'coba', 'semua', 'masih', 'focus', 'ke', 'bakso', 'malang', 'ini', 'pokok', 'nya', 'makyuss', 'dah']","['jauh', 'jauh', 'ke', 'sini', 'eh', 'nyari', 'nya', 'bakso', 'juga', 'ya', 'laugh', 'karena', 'udara', 'bandung', 'itu', 'cocok', 'nya', 'makan', 'yang', 'hangat', 'hangat', 'begini', 'kebetulan', 'bertemu', 'dengan', 'tempat', 'ini', 'enak', 'untuk', 'kongkow', 'kongkow', 'selain', 'bakso', 'banyak', 'menu', 'lain', 'dan', 'semuanya', 'mengoda', 'selera', 'hanya', 'belum', 'sempat', 'coba', 'semua', 'masih', 'focus', 'ke', 'bakso', 'malang', 'ini', 'pokok', 'nya', 'makyuss', 'dah']","['eh', 'nyari', 'nya', 'bakso', 'ya', 'laugh', 'udara', 'bandung', 'cocok', 'nya', 'makan', 'hangat', 'hangat', 'bertemu', 'enak', 'kongkow', 'kongkow', 'bakso', 'menu', 'mengoda', 'selera', 'coba', 'focus', 'bakso', 'malang', 'pokok', 'nya', 'makyuss', 'dah']","['eh', 'nyari', 'nya', 'bakso', 'ya', 'laugh', 'udara', 'bandung', 'cocok', 'nya', 'makan', 'hangat', 'hangat', 'temu', 'enak', 'kongkow', 'kongkow', 'bakso', 'menu', 'koda', 'selera', 'coba', 'focus', 'bakso', 'malang', 'pokok', 'nya', 'makyuss', 'dah']",eh nyari nya bakso ya laugh udara bandung cocok nya makan hangat hangat temu enak kongkow kongkow bakso menu koda selera coba focus bakso malang pokok nya makyuss dah
"saya datang dengan pasangan untuk liburan . tempat ini sangat asri , sejuk . pemandangan sangat menarik . makanan tidak terlalu mahal tetapi menggugah selera .",positive,saya datang dengan pasangan untuk liburan tempat ini sangat asri sejuk pemandangan sangat menarik makanan tidak terlalu mahal tetapi menggugah selera ,saya datang dengan pasangan untuk liburan tempat ini sangat asri sejuk pemandangan sangat menarik makanan tidak terlalu mahal tetapi menggugah selera ,"['saya', 'datang', 'dengan', 'pasangan', 'untuk', 'liburan', 'tempat', 'ini', 'sangat', 'asri', 'sejuk', 'pemandangan', 'sangat', 'menarik', 'makanan', 'tidak', 'terlalu', 'mahal', 'tetapi', 'menggugah', 'selera']","['saya', 'datang', 'dengan', 'pasangan', 'untuk', 'liburan', 'tempat', 'ini', 'sangat', 'asri', 'sejuk', 'pemandangan', 'sangat', 'menarik', 'makanan', 'tidak', 'terlalu', 'mahal', 'tetapi', 'menggugah', 'selera']","['pasangan', 'liburan', 'asri', 'sejuk', 'pemandangan', 'menarik', 'makanan', 'mahal', 'menggugah', 'selera']","['pasang', 'libur', 'asri', 'sejuk', 'pandang', 'tarik', 'makan', 'mahal', 'gugah', 'selera']",pasang libur asri sejuk pandang tarik makan mahal gugah selera
"calon pemimpin papua tidak ada yang benar , bahkan sampai ada yang ngancem bakal membunuh orang yang tidak mau dukung dia .",negative,calon pemimpin papua tidak ada yang benar bahkan sampai ada yang ngancem bakal membunuh orang yang tidak mau dukung dia ,calon pemimpin papua tidak ada yang benar bahkan sampai ada yang ngancem bakal membunuh orang yang tidak mau dukung dia ,"['calon', 'pemimpin', 'papua', 'tidak', 'ada', 'yang', 'benar', 'bahkan', 'sampai', 'ada', 'yang', 'ngancem', 'bakal', 'membunuh', 'orang', 'yang', 'tidak', 'mau', 'dukung', 'dia']","['calon', 'pemimpin', 'papua', 'tidak', 'ada', 'yang', 'benar', 'bahkan', 'sampai', 'ada', 'yang', 'ngancem', 'bakal', 'membunuh', 'orang', 'yang', 'tidak', 'mau', 'dukung', 'dia']","['calon', 'pemimpin', 'papua', 'ngancem', 'membunuh', 'orang', 'dukung']","['calon', 'pimpin', 'papua', 'ngancem', 'bunuh', 'orang', 'dukung']",calon pimpin papua ngancem bunuh orang dukung
"nama nya juga alternatif , ibarat yu dulu , ditangkap , prd dituduh pki , nyawa terancam kemudian mnm ramuan pdip , kan berangsur sembuh . walau lom sembuh betul , coba yu dulu bertahan dengan ramuan prd , pasti dah mati .",negative,nama nya juga alternatif ibarat yu dulu ditangkap prd dituduh pki nyawa terancam kemudian mnm ramuan pdip kan berangsur sembuh walau lom sembuh betul coba yu dulu bertahan dengan ramuan prd pasti dah mati ,nama nya juga alternatif ibarat yu dulu ditangkap prd dituduh pki nyawa terancam kemudian mnm ramuan pdip kan berangsur sembuh walau lom sembuh betul coba yu dulu bertahan dengan ramuan prd pasti dah mati ,"['nama', 'nya', 'juga', 'alternatif', 'ibarat', 'yu', 'dulu', 'ditangkap', 'prd', 'dituduh', 'pki', 'nyawa', 'terancam', 'kemudian', 'mnm', 'ramuan', 'pdip', 'kan', 'berangsur', 'sembuh', 'walau', 'lom', 'sembuh', 'betul', 'coba', 'yu', 'dulu', 'bertahan', 'dengan', 'ramuan', 'prd', 'pasti', 'dah', 'mati']","['nama', 'nya', 'juga', 'alternatif', 'ibarat', 'yuk', 'dulu', 'ditangkap', 'prd', 'dituduh', 'pki', 'nyawa', 'terancam', 'kemudian', 'mnm', 'ramuan', 'pdip', 'kan', 'berangsur', 'sembuh', 'walau', 'lom', 'sembuh', 'betul', 'coba', 'yuk', 'dulu', 'bertahan', 'dengan', 'ramuan', 'prd', 'pasti', 'dah', 'mati']","['nama', 'nya', 'alternatif', 'yuk', 'ditangkap', 'prd', 'dituduh', 'pki', 'nyawa', 'terancam', 'mnm', 'ramuan', 'pdip', 'berangsur', 'sembuh', 'lom', 'sembuh', 'coba', 'yuk', 'bertahan', 'ramuan', 'prd', 'dah', 'mati']","['nama', 'nya', 'alternatif', 'yuk', 'tangkap', 'prd', 'tuduh', 'pki', 'nyawa', 'ancam', 'mnm', 'ramu', 'pdip', 'angsur', 'sembuh', 'lom', 'sembuh', 'coba', 'yuk', 'tahan', 'ramu', 'prd', 'dah', 'mati']",nama nya alternatif yuk tangkap prd tuduh pki nyawa ancam mnm ramu pdip angsur sembuh lom sembuh coba yuk tahan ramu prd dah mati
"ri : mendikbud ef mengatakan , selain meninjau un berbasis komputer , ia juga akan meninjau pelaksanaan un berbasis ke",neutral,ri mendikbud ef mengatakan selain meninjau un berbasis komputer ia juga akan meninjau pelaksanaan un berbasis ke,ri mendikbud ef mengatakan selain meninjau un berbasis komputer ia juga akan meninjau pelaksanaan un berbasis ke,"['ri', 'mendikbud', 'ef', 'mengatakan', 'selain', 'meninjau', 'un', 'berbasis', 'komputer', 'ia', 'juga', 'akan', 'meninjau', 'pelaksanaan', 'un', 'berbasis', 'ke']","['ri', 'mendikbud', 'ef', 'mengatakan', 'selain', 'meninjau', 'un', 'berbasis', 'komputer', 'ia', 'juga', 'akan', 'meninjau', 'pelaksanaan', 'un', 'berbasis', 'ke']","['ri', 'mendikbud', 'ef', 'meninjau', 'un', 'berbasis', 'komputer', 'meninjau', 'pelaksanaan', 'un', 'berbasis']","['ri', 'mendikbud', 'ef', 'tinjau', 'un', 'bas', 'komputer', 'tinjau', 'laksana', 'un', 'bas']",ri mendikbud ef tinjau un bas komputer tinjau laksana un bas
"ini merupakan salah satu mi legendaris di bandung dan temap nya tidak banyak mengalami perubahan sampai saat ini , dengan bangunan tua seperti rumah biasa . saya suka mi yamin asin , mie nya lembut dan sepertinya home membuat . kuah kaldu nya gurih .",positive,ini merupakan salah satu mi legendaris di bandung dan temap nya tidak banyak mengalami perubahan sampai saat ini dengan bangunan tua seperti rumah biasa saya suka mi yamin asin mie nya lembut dan sepertinya home membuat kuah kaldu nya gurih ,ini merupakan salah satu mi legendaris di bandung dan temap nya tidak banyak mengalami perubahan sampai saat ini dengan bangunan tua seperti rumah biasa saya suka mi yamin asin mie nya lembut dan sepertinya home membuat kuah kaldu nya gurih ,"['ini', 'merupakan', 'salah', 'satu', 'mi', 'legendaris', 'di', 'bandung', 'dan', 'temap', 'nya', 'tidak', 'banyak', 'mengalami', 'perubahan', 'sampai', 'saat', 'ini', 'dengan', 'bangunan', 'tua', 'seperti', 'rumah', 'biasa', 'saya', 'suka', 'mi', 'yamin', 'asin', 'mie', 'nya', 'lembut', 'dan', 'sepertinya', 'home', 'membuat', 'kuah', 'kaldu', 'nya', 'gurih']","['ini', 'merupakan', 'salah', 'satu', 'mi', 'legendaris', 'di', 'bandung', 'dan', 'temap', 'nya', 'tidak', 'banyak', 'mengalami', 'perubahan', 'sampai', 'saat', 'ini', 'dengan', 'bangunan', 'tua', 'seperti', 'rumah', 'biasa', 'saya', 'suka', 'mi', 'yamin', 'asin', 'mie', 'nya', 'lembut', 'dan', 'sepertinya', 'home', 'membuat', 'kuah', 'kaldu', 'nya', 'gurih']","['salah', 'mi', 'legendaris', 'bandung', 'temap', 'nya', 'mengalami', 'perubahan', 'bangunan', 'tua', 'rumah', 'suka', 'mi', 'yamin', 'asin', 'mie', 'nya', 'lembut', 'home', 'kuah', 'kaldu', 'nya', 'gurih']","['salah', 'mi', 'legendaris', 'bandung', 'tap', 'nya', 'alami', 'ubah', 'bangun', 'tua', 'rumah', 'suka', 'mi', 'yamin', 'asin', 'mie', 'nya', 'lembut', 'home', 'kuah', 'kaldu', 'nya', 'gurih']",salah mi legendaris bandung tap nya alami ubah bangun tua rumah suka mi yamin asin mie nya lembut home kuah kaldu nya gurih
cukup nyaman makan malam di resto ini dengan pemandangan kolam renang sedikit menambah kesan romantis . makanan nya juga lumayan enak dengan harga yang pas menurut saya .,positive,cukup nyaman makan malam di resto ini dengan pemandangan kolam renang sedikit menambah kesan romantis makanan nya juga lumayan enak dengan harga yang pas menurut saya ,cukup nyaman makan malam di resto ini dengan pemandangan kolam renang sedikit menambah kesan romantis makanan nya juga lumayan enak dengan harga yang pas menurut saya ,"['cukup', 'nyaman', 'makan', 'malam', 'di', 'resto', 'ini', 'dengan', 'pemandangan', 'kolam', 'renang', 'sedikit', 'menambah', 'kesan', 'romantis', 'makanan', 'nya', 'juga', 'lumayan', 'enak', 'dengan', 'harga', 'yang', 'pas', 'menurut', 'saya']","['cukup', 'nyaman', 'makan', 'malam', 'di', 'resto', 'ini', 'dengan', 'pemandangan', 'kolam', 'renang', 'sedikit', 'menambah', 'kesan', 'romantis', 'makanan', 'nya', 'juga', 'lumayan', 'enak', 'dengan', 'harga', 'yang', 'pas', 'menurut', 'saya']","['nyaman', 'makan', 'malam', 'resto', 'pemandangan', 'kolam', 'renang', 'menambah', 'kesan', 'romantis', 'makanan', 'nya', 'lumayan', 'enak', 'harga', 'pas']","['nyaman', 'makan', 'malam', 'resto', 'pandang', 'kolam', 'renang', 'tambah', 'kesan', 'romantis', 'makan', 'nya', 'lumayan', 'enak', 'harga', 'pas']",nyaman makan malam resto pandang kolam renang tambah kesan romantis makan nya lumayan enak harga pas
kitab suci agama islam adalah fiktif . mana ada nabi muhammad . itu ustad buat-buat cerita saja .,negative,kitab suci agama islam adalah fiktif mana ada nabi muhammad itu ustad buat buat cerita saja ,kitab suci agama islam adalah fiktif mana ada nabi muhammad itu ustad buat buat cerita saja ,"['kitab', 'suci', 'agama', 'islam', 'adalah', 'fiktif', 'mana', 'ada', 'nabi', 'muhammad', 'itu', 'ustad', 'buat', 'buat', 'cerita', 'saja']","['kitab', 'suci', 'agama', 'islam', 'adalah', 'fiktif', 'mana', 'ada', 'nabi', 'muhammad', 'itu', 'ustad', 'buat', 'buat', 'cerita', 'saja']","['kitab', 'suci', 'agama', 'islam', 'fiktif', 'nabi', 'muhammad', 'ustad', 'cerita']","['kitab', 'suci', 'agama', 'islam', 'fiktif', 'nabi', 'muhammad', 'ustad', 'cerita']",kitab suci agama islam fiktif nabi muhammad ustad cerita
"saya suka steak . steak di sini olahan nya tepat . penyajian pun classic . sayuran serta kentang bakar . merek lama yang masih eksis sampai sekarang . entrecote paris nya sangat direkomendasikan . tentu saya menyukai nya medium rare . biar daging lebih juicy dan tidak kering . tempat nya sih biasa saja , rumah tua arsitektur belanda . pelayanan rapi dan harga nya sesuai untuk steak .",positive,saya suka steak steak di sini olahan nya tepat penyajian pun classic sayuran serta kentang bakar merek lama yang masih eksis sampai sekarang entrecote paris nya sangat direkomendasikan tentu saya menyukai nya medium rare biar daging lebih juicy dan tidak kering tempat nya sih biasa saja rumah tua arsitektur belanda pelayanan rapi dan harga nya sesuai untuk steak ,saya suka steak steak di sini olahan nya tepat penyajian pun classic sayuran serta kentang bakar merek lama yang masih eksis sampai sekarang entrecote paris nya sangat direkomendasikan tentu saya menyukai nya medium rare biar daging lebih juicy dan tidak kering tempat nya sih biasa saja rumah tua arsitektur belanda pelayanan rapi dan harga nya sesuai untuk steak ,"['saya', 'suka', 'steak', 'steak', 'di', 'sini', 'olahan', 'nya', 'tepat', 'penyajian', 'pun', 'classic', 'sayuran', 'serta', 'kentang', 'bakar', 'merek', 'lama', 'yang', 'masih', 'eksis', 'sampai', 'sekarang', 'entrecote', 'paris', 'nya', 'sangat', 'direkomendasikan', 'tentu', 'saya', 'menyukai', 'nya', 'medium', 'rare', 'biar', 'daging', 'lebih', 'juicy', 'dan', 'tidak', 'kering', 'tempat', 'nya', 'sih', 'biasa', 'saja', 'rumah', 'tua', 'arsitektur', 'belanda', 'pelayanan', 'rapi', 'dan', 'harga', 'nya', 'sesuai', 'untuk', 'steak']","['saya', 'suka', 'steak', 'steak', 'di', 'sini', 'olahan', 'nya', 'tepat', 'penyajian', 'pun', 'classic', 'sayuran', 'serta', 'kentang', 'bakar', 'merek', 'lama', 'yang', 'masih', 'eksis', 'sampai', 'sekarang', 'entrecote', 'paris', 'nya', 'sangat', 'direkomendasikan', 'tentu', 'saya', 'menyukai', 'nya', 'medium', 'rare', 'biar', 'daging', 'lebih', 'juicy', 'dan', 'tidak', 'kering', 'tempat', 'nya', 'sih', 'biasa', 'saja', 'rumah', 'tua', 'arsitektur', 'belanda', 'pelayanan', 'rapi', 'dan', 'harga', 'nya', 'sesuai', 'untuk', 'steak']","['suka', 'steak', 'steak', 'olahan', 'nya', 'penyajian', 'classic', 'sayuran', 'kentang', 'bakar', 'merek', 'eksis', 'entrecote', 'paris', 'nya', 'direkomendasikan', 'menyukai', 'nya', 'medium', 'rare', 'biar', 'daging', 'juicy', 'kering', 'nya', 'sih', 'rumah', 'tua', 'arsitektur', 'belanda', 'pelayanan', 'rapi', 'harga', 'nya', 'sesuai', 'steak']","['suka', 'steak', 'steak', 'olah', 'nya', 'saji', 'classic', 'sayur', 'kentang', 'bakar', 'merek', 'eks', 'entrecote', 'paris', 'nya', 'rekomendasi', 'suka', 'nya', 'medium', 'rare', 'biar', 'daging', 'juicy', 'kering', 'nya', 'sih', 'rumah', 'tua', 'arsitektur', 'belanda', 'layan', 'rapi', 'harga', 'nya', 'sesuai', 'steak']",suka steak steak olah nya saji classic sayur kentang bakar merek eks entrecote paris nya rekomendasi suka nya medium rare biar daging juicy kering nya sih rumah tua arsitektur belanda layan rapi harga nya sesuai steak
"datang nya jangan kemaleman pasti sudah habis , sebelum warung nya di buka saja sudah pada mengantre kebayang kan enak nya kayak apa , enak murah",positive,datang nya jangan kemaleman pasti sudah habis sebelum warung nya di buka saja sudah pada mengantre kebayang kan enak nya kayak apa enak murah,datang nya jangan kemaleman pasti sudah habis sebelum warung nya di buka saja sudah pada mengantre kebayang kan enak nya kayak apa enak murah,"['datang', 'nya', 'jangan', 'kemaleman', 'pasti', 'sudah', 'habis', 'sebelum', 'warung', 'nya', 'di', 'buka', 'saja', 'sudah', 'pada', 'mengantre', 'kebayang', 'kan', 'enak', 'nya', 'kayak', 'apa', 'enak', 'murah']","['datang', 'nya', 'jangan', 'kemaleman', 'pasti', 'sudah', 'habis', 'sebelum', 'warung', 'nya', 'di', 'buka', 'saja', 'sudah', 'pada', 'mengantre', 'terbayang', 'kan', 'enak', 'nya', 'kayak', 'apa', 'enak', 'murah']","['nya', 'kemaleman', 'habis', 'warung', 'nya', 'buka', 'mengantre', 'terbayang', 'enak', 'nya', 'kayak', 'enak', 'murah']","['nya', 'maleman', 'habis', 'warung', 'nya', 'buka', 'antre', 'bayang', 'enak', 'nya', 'kayak', 'enak', 'murah']",nya maleman habis warung nya buka antre bayang enak nya kayak enak murah
"obonk termasuk steak dengan harga murah , kamu bisa makan steak dengan harga steak 20 - 30 ribu rupiah . my pengalaman , saya memesan menu terdeloin bbq nasi putih red : indonesia banget hehe . ukuran terderloin cukup sesuai dengan harga nya , dengan additional kentang goreng dan sayuran . rasa steak terderloin nya standar dengan kurang dari bbq .",neutral,obonk termasuk steak dengan harga murah kamu bisa makan steak dengan harga steak ribu rupiah my pengalaman saya memesan menu terdeloin bbq nasi putih red indonesia banget hehe ukuran terderloin cukup sesuai dengan harga nya dengan additional kentang goreng dan sayuran rasa steak terderloin nya standar dengan kurang dari bbq ,obonk termasuk steak dengan harga murah kamu bisa makan steak dengan harga steak ribu rupiah my pengalaman saya memesan menu terdeloin bbq nasi putih red indonesia banget hehe ukuran terderloin cukup sesuai dengan harga nya dengan additional kentang goreng dan sayuran rasa steak terderloin nya standar dengan kurang dari bbq ,"['obonk', 'termasuk', 'steak', 'dengan', 'harga', 'murah', 'kamu', 'bisa', 'makan', 'steak', 'dengan', 'harga', 'steak', 'ribu', 'rupiah', 'my', 'pengalaman', 'saya', 'memesan', 'menu', 'terdeloin', 'bbq', 'nasi', 'putih', 'red', 'indonesia', 'banget', 'hehe', 'ukuran', 'terderloin', 'cukup', 'sesuai', 'dengan', 'harga', 'nya', 'dengan', 'additional', 'kentang', 'goreng', 'dan', 'sayuran', 'rasa', 'steak', 'terderloin', 'nya', 'standar', 'dengan', 'kurang', 'dari', 'bbq']","['obonk', 'termasuk', 'steak', 'dengan', 'harga', 'murah', 'kamu', 'bisa', 'makan', 'steak', 'dengan', 'harga', 'steak', 'ribu', 'rupiah', 'my', 'pengalaman', 'saya', 'memesan', 'menu', 'terdeloin', 'bbq', 'nasi', 'putih', 'red', 'indonesia', 'banget', 'hehe', 'ukuran', 'terderloin', 'cukup', 'sesuai', 'dengan', 'harga', 'nya', 'dengan', 'additional', 'kentang', 'goreng', 'dan', 'sayuran', 'rasa', 'steak', 'terderloin', 'nya', 'standar', 'dengan', 'kurang', 'dari', 'bbq']","['obonk', 'steak', 'harga', 'murah', 'makan', 'steak', 'harga', 'steak', 'ribu', 'rupiah', 'my', 'pengalaman', 'memesan', 'menu', 'terdeloin', 'bbq', 'nasi', 'putih', 'red', 'indonesia', 'banget', 'hehe', 'ukuran', 'terderloin', 'sesuai', 'harga', 'nya', 'additional', 'kentang', 'goreng', 'sayuran', 'steak', 'terderloin', 'nya', 'standar', 'bbq']","['obonk', 'steak', 'harga', 'murah', 'makan', 'steak', 'harga', 'steak', 'ribu', 'rupiah', 'my', 'alam', 'mes', 'menu', 'terdeloin', 'bbq', 'nasi', 'putih', 'red', 'indonesia', 'banget', 'hehe', 'ukur', 'terderloin', 'sesuai', 'harga', 'nya', 'additional', 'kentang', 'goreng', 'sayur', 'steak', 'terderloin', 'nya', 'standar', 'bbq']",obonk steak harga murah makan steak harga steak ribu rupiah my alam mes menu terdeloin bbq nasi putih red indonesia banget hehe ukur terderloin sesuai harga nya additional kentang goreng sayur steak terderloin nya standar bbq
kesal sendiri jalan di gang yang sempit terus ibu-ibu berjejer jalan nyamping penuhkan jalan sambil gosip gosip,negative,kesal sendiri jalan di gang yang sempit terus ibu ibu berjejer jalan nyamping penuhkan jalan sambil gosip gosip,kesal sendiri jalan di gang yang sempit terus ibu ibu berjejer jalan nyamping penuhkan jalan sambil gosip gosip,"['kesal', 'sendiri', 'jalan', 'di', 'gang', 'yang', 'sempit', 'terus', 'ibu', 'ibu', 'berjejer', 'jalan', 'nyamping', 'penuhkan', 'jalan', 'sambil', 'gosip', 'gosip']","['kesal', 'sendiri', 'jalan', 'di', 'gang', 'yang', 'sempit', 'terus', 'ibu', 'ibu', 'berjejer', 'jalan', 'nyamping', 'penuhkan', 'jalan', 'sambil', 'gosip', 'gosip']","['kesal', 'jalan', 'gang', 'sempit', 'berjejer', 'jalan', 'nyamping', 'penuhkan', 'jalan', 'gosip', 'gosip']","['kesal', 'jalan', 'gang', 'sempit', 'jejer', 'jalan', 'nyamping', 'penuh', 'jalan', 'gosip', 'gosip']",kesal jalan gang sempit jejer jalan nyamping penuh jalan gosip gosip
"restoran dengan pemandangan bukit-bukit kecil , lembah hijau , udara yang segar dan suara-suara burung . saat yang tepat menikmati pemandangan adalah di saat afternoon tea . suasana yang sangat tenang dengan perpaduan warna langit menuju sunset dan backsound smooth jazz . , hanya sayang sikap para pelayan tidak mendukung keindahan suasana dan pemandangan restoran . untuk manajemen sebaiknya bisa memberikan pelatihan agar mereka bisa bersikap lebih elegan .",positive,restoran dengan pemandangan bukit bukit kecil lembah hijau udara yang segar dan suara suara burung saat yang tepat menikmati pemandangan adalah di saat afternoon tea suasana yang sangat tenang dengan perpaduan warna langit menuju sunset dan backsound smooth jazz hanya sayang sikap para pelayan tidak mendukung keindahan suasana dan pemandangan restoran untuk manajemen sebaiknya bisa memberikan pelatihan agar mereka bisa bersikap lebih elegan ,restoran dengan pemandangan bukit bukit kecil lembah hijau udara yang segar dan suara suara burung saat yang tepat menikmati pemandangan adalah di saat afternoon tea suasana yang sangat tenang dengan perpaduan warna langit menuju sunset dan backsound smooth jazz hanya sayang sikap para pelayan tidak mendukung keindahan suasana dan pemandangan restoran untuk manajemen sebaiknya bisa memberikan pelatihan agar mereka bisa bersikap lebih elegan ,"['restoran', 'dengan', 'pemandangan', 'bukit', 'bukit', 'kecil', 'lembah', 'hijau', 'udara', 'yang', 'segar', 'dan', 'suara', 'suara', 'burung', 'saat', 'yang', 'tepat', 'menikmati', 'pemandangan', 'adalah', 'di', 'saat', 'afternoon', 'tea', 'suasana', 'yang', 'sangat', 'tenang', 'dengan', 'perpaduan', 'warna', 'langit', 'menuju', 'sunset', 'dan', 'backsound', 'smooth', 'jazz', 'hanya', 'sayang', 'sikap', 'para', 'pelayan', 'tidak', 'mendukung', 'keindahan', 'suasana', 'dan', 'pemandangan', 'restoran', 'untuk', 'manajemen', 'sebaiknya', 'bisa', 'memberikan', 'pelatihan', 'agar', 'mereka', 'bisa', 'bersikap', 'lebih', 'elegan']","['restoran', 'dengan', 'pemandangan', 'bukit', 'bukit', 'kecil', 'lembah', 'hijau', 'udara', 'yang', 'segar', 'dan', 'suara', 'suara', 'burung', 'saat', 'yang', 'tepat', 'menikmati', 'pemandangan', 'adalah', 'di', 'saat', 'afternoon', 'tea', 'suasana', 'yang', 'sangat', 'tenang', 'dengan', 'perpaduan', 'warna', 'langit', 'menuju', 'sunset', 'dan', 'backsound', 'smooth', 'jazz', 'hanya', 'sayang', 'sikap', 'para', 'pelayan', 'tidak', 'mendukung', 'keindahan', 'suasana', 'dan', 'pemandangan', 'restoran', 'untuk', 'manajemen', 'sebaiknya', 'bisa', 'memberikan', 'pelatihan', 'agar', 'mereka', 'bisa', 'bersikap', 'lebih', 'elegan']","['restoran', 'pemandangan', 'bukit', 'bukit', 'lembah', 'hijau', 'udara', 'segar', 'suara', 'suara', 'burung', 'menikmati', 'pemandangan', 'afternoon', 'tea', 'suasana', 'tenang', 'perpaduan', 'warna', 'langit', 'sunset', 'backsound', 'smooth', 'jazz', 'sayang', 'sikap', 'pelayan', 'mendukung', 'keindahan', 'suasana', 'pemandangan', 'restoran', 'manajemen', 'pelatihan', 'bersikap', 'elegan']","['restoran', 'pandang', 'bukit', 'bukit', 'lembah', 'hijau', 'udara', 'segar', 'suara', 'suara', 'burung', 'nikmat', 'pandang', 'afternoon', 'tea', 'suasana', 'tenang', 'padu', 'warna', 'langit', 'sunset', 'backsound', 'smooth', 'jazz', 'sayang', 'sikap', 'layan', 'dukung', 'indah', 'suasana', 'pandang', 'restoran', 'manajemen', 'latih', 'sikap', 'elegan']",restoran pandang bukit bukit lembah hijau udara segar suara suara burung nikmat pandang afternoon tea suasana tenang padu warna langit sunset backsound smooth jazz sayang sikap layan dukung indah suasana pandang restoran manajemen latih sikap elegan
"maaf atas ketidaknyamanan nya kak , mohon informasikan detail lokasi jalan , rt / rw , kec , keluarga dengan mention tim ya",neutral,maaf atas ketidaknyamanan nya kak mohon informasikan detail lokasi jalan rt rw kec keluarga dengan mention tim ya,maaf atas ketidaknyamanan nya kak mohon informasikan detail lokasi jalan rt rw kec keluarga dengan mention tim ya,"['maaf', 'atas', 'ketidaknyamanan', 'nya', 'kak', 'mohon', 'informasikan', 'detail', 'lokasi', 'jalan', 'rt', 'rw', 'kec', 'keluarga', 'dengan', 'mention', 'tim', 'ya']","['maaf', 'atas', 'ketidaknyamanan', 'nya', 'kak', 'mohon', 'informasikan', 'detail', 'lokasi', 'jalan', 'rt', 'rw', 'kec', 'keluarga', 'dengan', 'mention', 'tim', 'ya']","['maaf', 'ketidaknyamanan', 'nya', 'kak', 'mohon', 'informasikan', 'detail', 'lokasi', 'jalan', 'rt', 'rw', 'kec', 'keluarga', 'mention', 'tim', 'ya']","['maaf', 'ketidaknyamanan', 'nya', 'kak', 'mohon', 'informasi', 'detail', 'lokasi', 'jalan', 'rt', 'rw', 'kec', 'keluarga', 'mention', 'tim', 'ya']",maaf ketidaknyamanan nya kak mohon informasi detail lokasi jalan rt rw kec keluarga mention tim ya
